 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AIS,005,Glimpses of Chinese Culture,91963,A,L,M,40,30,19:30,20:20, T      ,L/L CM,315,Yin,1
AIS,091,TAP:Mod Russia:91 Yr in Making,90049,A,L,M,18,15,11:15,12:05,M  W  F   ,WATERM,455,Nalibow,3
AIS,095,The Global Village,91969,A,L,M,120,64,TBA,,       ,,,Acquisto,1
AIS,095,Introduction to Global Studies,92782,B,L,M,60,61,12:30,13:45, T  R    ,WATERM,427,Vivanco,3
AIS,095,D2:China-US Persp on Agr Entrp,93136,Z1,L,C,24,6,20:00,21:15, T  R    ,LAFAYE,L400,Vayda,3
AIS,191,Internships,91982,A,I,M,10,0,TBA,,       ,,,Shea,1 to 6
AIS,191,Internships,91988,B,I,M,10,0,TBA,,       ,,,Martin,1 to 6
AIS,191,Internships,92011,C,I,M,10,0,TBA,,       ,,,Nalibow,1 to 6
AIS,191,Internships,91989,D,I,M,10,0,TBA,,       ,,,Nunley,1 to 6
AIS,191,Internships,91991,E,I,M,10,0,TBA,,       ,,,Beer,1 to 6
AIS,195,The Aztecs:Archaeology&History,93225,Z1,L,C,20,5,18:00,21:00,   R    ,MORRIL,010,Knight,3
AIS,197,Readings & Research,92019,A,T,M,10,0,TBA,,       ,,,Shea,1 to 3
AIS,197,Readings & Research,92021,B,T,M,10,0,TBA,,       ,,,Martin,1 to 3
AIS,197,Readings & Research,92023,C,T,M,10,0,TBA,,       ,,,Nunley,1 to 3
AIS,197,Readings & Research,92027,D,T,M,10,0,TBA,,       ,,,Beer,1 to 3
AIS,197,Readings & Research,92028,E,T,M,10,1,TBA,,       ,,,Nalibow,1 to 3
AIS,297,Advanced Readings & Research,92031,A,T,M,10,0,TBA,,       ,,,Shea,1 to 6
AIS,297,Advanced Readings & Research,92032,B,T,M,10,0,TBA,,       ,,,Martin,1 to 6
