 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGRI,095,Introductory Special Topics,90515,L,L,M,10,11,15:30,17:00, T  R    ,120UHT,100,Wadley-Bai,1 to 3
AGRI,095,Introductory Special Topics,90516,M,L,M,10,5,15:35,17:05,M  W     ,120UHT,100,Staff,1 to 3
AGRI,095,Introductory Special Topics,90517,N,L,M,10,9,16:40,18:10,M  W     ,120UHT,107,Silverman,1 to 3
AGRI,095,Introductory Special Topics,90518,O,L,M,10,10,15:30,18:30, T      ,120UHT,108,Murphy,1 to 3
AGRI,095,Introductory Special Topics,90520,P,L,M,10,9,17:00,20:00, T      ,120UHT,100,Staff,1 to 3
AGRI,095,Introductory Special Topics,90521,Q,L,M,10,6,15:30,18:30,  W     ,81 UHT,106,Lachapelle,1 to 3
AGRI,095,Introductory Special Topics,90523,R,L,M,10,6,17:00,20:00,  W     ,120UHT,108,Lawrence,1 to 3
AGRI,095,Introductory Special Topics,90524,S,L,M,10,8,11:00,12:30, T  R    ,L/L-A,A161,Staff,1 to 3
AGRI,099,Beginnings,90001,A,L,M,999,98,15:35,17:30,M       ,114UHT,103,Patterson ,1
AGRI,099,Beginnings,90002,B,L,M,999,67,15:35,17:30, T      ,114UHT,103,Patterson ,1
AGRI,125,Teaching Assistant Development,90003,A,L,M,999,16,17:00,18:30,   R    ,L/L-A,A161,Patterson ,3  
AGRI,195,Internship,90004,A,I,M,0,1,TBA,,       ,,,Foss,1 to 12
AH,095,Race & Culture,90525,A,L,M,20,14,07:45,09:15, T  R    ,WATERM,401,Wadley-Bai,1  
AH,095,Race & Culture,90528,B,L,M,20,16,15:30,17:00, T  R    ,120UHT,100,Murphy,1  
AH,095,Race & Culture,90529,C,L,M,20,18,17:00,18:30, T  R    ,TORREY,201,Allen,1  
AH,095,Race & Culture,90530,D,L,M,20,21,15:35,17:05,M  W     ,120UHT,107,Burrell,1  
AH,095,Race & Culture,90531,E,L,M,20,17,16:40,18:10,M  W     ,120UHT,100,Silverman,1  
AH,095,Race & Culture,90534,F,L,M,20,16,15:30,18:30, T      ,ROWELL,244,Lachapelle,1  
AH,095,Race & Culture,90537,G,L,M,20,15,17:00,20:00, T      ,120UHT,100,Sandoval,1  
AH,095,Race & Culture,90540,H,L,M,20,15,16:40,19:40,  W     ,120UHT,108,Staff,1  
AH,095,Race & Culture,90543,I,L,M,20,18,17:00,20:00,  W     ,81 UHT,106,Lawrence,1  
AH,095,Race & Culture,90547,J,L,M,20,18,11:00,12:30, T  R    ,L/L-A,A161,Staff,1  
AH,095,Race & Culture,90551,K,L,M,20,7,07:45,09:15, T  R    ,TERRIL,222,Brauer,1  
AH,095,Race & Culture,90555,L,L,M,20,18,15:30,17:00, T  R    ,120UHT,100,Wadley-Bai,1  
AH,095,Race & Culture,90556,M,L,M,20,10,15:35,17:05,M  W     ,120UHT,100,Allen,1  
AH,095,Race & Culture,90560,N,L,M,20,9,16:40,18:10,M  W     ,120UHT,107,Silverman,1  
AH,095,Race & Culture,90564,O,L,M,20,13,15:30,18:30, T      ,120UHT,108,Murphy,1  
AH,095,Race & Culture,90566,P,L,M,20,14,17:00,20:00, T      ,120UHT,100,Staff,1  
AH,095,Race & Culture,90568,Q,L,M,20,19,15:30,18:30,  W     ,81 UHT,106,Lachapelle,1  
AH,095,Race & Culture,90571,R,L,M,20,18,17:00,20:00,  W     ,120UHT,108,Lawrence,1  
AH,095,Race & Culture,90573,S,L,M,20,16,11:00,12:30, T  R    ,L/L-A,A161,Staff,1  
AH,103,Social & Cultural Determ Hlth,90005,A,L,M,50,10,18:30,20:00, T  R    ,ROWELL,118,Staff,3  
ANNB,197,Undergrad Research,90015,A,T,M,0,0,TBA,,       ,,,Staff,3 or 6
ANNB,201,Human Gross Anatomy,90016,A,L,M,52,52,10:10,12:00,M  W  F   ,GIVN E,E401,May,5
ANNB,202,Neuroanatomy,90017,A,L,M,50,16,09:30,12:00, T  R    ,ROWELL,303,Wells,3
ANNB,301,Medical Gross Anatomy,90018,A,L,M,0,0,13:00,16:00,M       ,GIVN E,E210,Powers,6
ANNB,311,Medical Histology,90019,A,L,M,0,1,11:15,12:05,M       ,GIVN E,E210,Fiekers,3
ANNB,311,Medical Histology,90020,A1,B,M,0,0,13:00,17:00, T      ,,,Fiekers,0
ANNB,311,Medical Histology,90021,B1,B,M,0,0,13:00,17:00,   R    ,,,Fiekers,0
ANNB,381,Sem in Anatomy & Neurobiology,90022,A,L,M,0,3,TBA,,       ,,,Staff,1  
ANNB,391,Master's Thesis Research,90023,A,T,M,0,0,TBA,,       ,,,Staff,1 to 18
ANNB,395,Special Topics,90024,A,L,M,0,4,TBA,,       ,,,Staff,1 to 3
ANNB,491,Doctoral Dissertation Research,90025,A,T,M,0,4,TBA,,       ,,,Staff,1 to 18
ANPS,019,Ugr Hum Anatomy & Physiology,90006,A,L,M,0,198,13:25,14:15,M  W  F   ,GIVN E,E131,Szilva,4
ANPS,019,Ugr Hum Anatomy & Physiology,90007,A1,B,M,0,14,09:05,12:05,M       ,ROWELL,111,Szilva,0
ANPS,019,Ugr Hum Anatomy & Physiology,90008,B1,B,M,0,33,14:00,16:50, T      ,ROWELL,111,Szilva,0
ANPS,019,Ugr Hum Anatomy & Physiology,90009,C1,B,M,0,34,18:30,21:20, T      ,ROWELL,111,Szilva,0
ANPS,019,Ugr Hum Anatomy & Physiology,90010,D1,B,M,0,32,09:05,12:05,  W     ,ROWELL,111,Szilva,0
ANPS,019,Ugr Hum Anatomy & Physiology,90011,E1,B,M,0,35,14:30,17:30,  W     ,ROWELL,111,Szilva,0
ANPS,019,Ugr Hum Anatomy & Physiology,90012,F1,B,M,0,12,14:00,16:50,   R    ,ROWELL,111,Szilva,0
ANPS,019,Ugr Hum Anatomy & Physiology,90013,G1,B,M,0,21,18:30,21:20,   R    ,ROWELL,111,Szilva,0
ANPS,019,Ugr Hum Anatomy & Physiology,90014,H1,B,M,0,15,09:05,12:05,    F   ,ROWELL,111,Szilva,0
ANTH,021,Human Cultures,90219,A,L,M,200,191,11:15,12:05,M  W  F   ,FLEMIN,101,Pastner,3  
ANTH,021,Human Cultures,90220,B,L,M,50,52,09:05,09:55,M  W  F   ,104UHT,100,Woolfson,3  
ANTH,021,Human Cultures,92213,Z1,L,C,20,17,18:00,21:00, T      ,WILLMS,511,Buchdahl,3  
ANTH,024,Prehistoric Archaeology,90221,A,L,M,50,52,13:25,14:15,M  W  F   ,104UHT,100,Mills,3  
ANTH,060,Indians of the NE: Vermont,92214,Z1,L,C,30,22,18:00,21:00,   R    ,WILLMS,511,Wilson,3  
ANTH,101,Anth of 3rd World Development,90222,A,L,M,25,28,11:00,12:15, T  R    ,104UHT,100,Gordon,3  
ANTH,128,Linguistic Anthropology,90223,A,L,M,50,48,11:15,12:05,M  W  F   ,104UHT,100,Woolfson,3  
ANTH,163,South Pacific Cultures,92215,Z1,L,C,20,9,18:00,21:00,  W     ,WILLMS,511,deBurlo,3  
ANTH,165,Peoples of South Asia,90224,A,L,M,25,7,08:00,08:50,M  W  F   ,WILLMS,511,Pastner,3  
ANTH,177,Crisis Cults & Movements,90225,A,L,M,25,25,10:10,11:00,M  W  F   ,WILLMS,511,Pastner,3  
ANTH,179,Cultural Ecology,90232,A,L,M,25,24,12:30,13:45, T  R    ,69 UHT,106,Gade,3  
ANTH,185,Urban Anthropology,90226,A,L,M,25,14,11:00,12:15, T  R    ,WILLMS,511,Mahler,3  
ANTH,187,Race and Ethnicity,90227,A,L,M,12,12,09:30,10:45, T  R    ,WILLMS,511,Mahler,3  
ANTH,187,Race and Ethnicity,90228,B,L,M,12,10,14:00,15:15, T  R    ,WILLMS,511,Mahler,3  
ANTH,188,Historical Archaeology,90229,A,L,M,25,9,15:35,16:25,M  W  F   ,WILLMS,511,Mills,3  
ANTH,195,Anthropology in the Round,92440,Z1,L,C,15,12,18:00,21:00, T      ,WILLMS,511,Pastner,3
ANTH,197,Readings & Research,90230,A,T,M,0,2,TBA,,       ,,,Staff,1 to 6
ANTH,197,Readings & Research,92616,B,T,M,0,1,TBA,,       ,,,Woolfson,3
ANTH,201,Practicum & Internship,90231,A,I,M,0,1,TBA,,       ,,,Staff,1 to 12
ANTH,228,Social Organization,90235,A,L,M,25,16,08:00,09:15, T  R    ,WILLMS,511,Gordon,3  
ANTH,250,Museum Anthropology,90237,A,L,M,12,12,12:30,15:00,   R    ,FLEMIN,,Lewin,3  
ANTH,297,Advanced Readings & Research,90238,A,T,M,0,1,TBA,,       ,,,Staff,1 to 6
ART,001,Drawing,90240,A,O,M,0,26,10:10,12:00,M  W     ,WILLMS,416,McIntyre,3  
ART,001,Drawing,90241,B,O,M,0,26,13:25,15:15,M  W     ,WILLMS,416,Owen,3  
ART,001,Drawing,90243,C,O,M,0,23,15:35,17:25,M  W     ,WILLMS,416,Oatman,3  
ART,001,Drawing,90245,D,O,M,0,22,08:00,09:50, T  R    ,WILLMS,416,Dye,3  
ART,001,Drawing,90247,E,O,M,0,24,10:10,12:00, T  R    ,WILLMS,416,Davis,3  
ART,001,Drawing,90250,F,O,M,0,29,12:30,14:20, T  R    ,WILLMS,416,Davis,3  
ART,001,Drawing,90252,G,O,M,0,26,15:30,17:20, T  R    ,WILLMS,416,Dye,3  
ART,001,Drawing,92216,Z1,O,C,0,28,18:10,21:00,  W     ,WILLMS,416,Campbell,3  
ART,002,Two-Dimensional Studies,90253,A,O,M,0,23,10:10,12:00,M  W     ,WILLMS,305,Fry,3  
ART,002,Two-Dimensional Studies,90255,B,O,M,0,20,16:40,18:30,M  W     ,WILLMS,305,Fry,3  
ART,002,Two-Dimensional Studies,90256,C,O,M,0,24,11:00,12:50, T  R    ,WILLMS,305,Dye,3  
ART,002,Two-Dimensional Studies,90257,D,O,M,0,23,14:00,16:50, T      ,WILLMS,305,Oatman,3  
ART,002,Two-Dimensional Studies,92217,Z1,O,C,0,21,17:30,20:30,   R    ,WILLMS,305,Dye,3  
ART,003,Three-Dimensional Studies,90262,A,O,M,0,12,09:05,10:55,M  W     ,WILLMS,207,Zucker,3  
ART,003,Three-Dimensional Studies,90266,B,O,M,0,16,12:30,14:20, T  R    ,WILLMS,207,Schneider,3  
ART,003,Three-Dimensional Studies,90268,C,O,M,0,17,15:30,17:20, T  R    ,WILLMS,207,Schneider,3  
ART,004,Intro to Film/Video Production,90272,A,O,M,0,28,09:05,10:55,M  W     ,WILLMS,402,Lyman,3  
ART,005,Western Art:Ancient - Medieval,90315,A,L,M,0,132,10:10,11:00,M  W  F   ,FLEMIN,101,Fengler-St,3  
ART,005,Western Art:Ancient - Medieval,92218,Z1,L,C,0,9,16:40,19:30,  W     ,WILLMS,402,Fengler-St,3  
ART,006,Western Art:Renaissance-Modern,90318,A,L,M,0,135,12:30,13:45, T  R    ,FLEMIN,101,Lipke,3  
ART,006,Western Art:Renaissance-Modern,92623,WD,L,M,999,1,12:30,13:45,       ,,,,3  
ART,011,Introduction to Fine Metals,90276,A,O,M,0,13,15:35,17:25,M  W     ,WILLMS,202,Peters,3  
ART,095,Fundamentals of Lighting,92376,A,O,M,0,3,11:00,12:15, T  R    ,RT THR,110,Schenk,3
ART,095,Intro to Painting,92219,Z1,O,C,0,11,18:10,21:00, T      ,WILLMS,213,Oatman,3
ART,111,Fine Metals,90277,A,O,M,0,6,14:30,16:20,M  W     ,WILLMS,202,Peters,0 to 3
ART,113,Clay: Hand Building,92220,Z1,O,C,0,17,16:40,19:30,  W     ,WILLMS,106,Albertson,3  
ART,114,Clay: Wheel Throwing,92221,Z1,O,C,0,16,18:10,21:00, T      ,WILLMS,106,Albertson,3  
ART,115,Intermediate Drawing,90280,A,O,M,0,23,09:05,12:00,    F   ,WILLMS,416,Campbell,3  
ART,121,Painting,90282,A,O,M,0,20,10:10,12:00,M  W     ,WILLMS,213,Owen,3  
ART,121,Painting,90284,B,O,M,0,17,13:25,15:15,M  W     ,WILLMS,213,Oatman,3  
ART,131,Printmaking: Etching,90285,A,O,M,18,19,10:10,12:00,M  W     ,WILLMS,309,Davison,3  
ART,132,Printmaking: Silkscreen,90287,A,O,M,0,20,11:00,12:50, T  R    ,WILLMS,309,Davison,3  
ART,137,Photography,90289,A,O,M,0,21,09:30,11:20, T  R    ,WILLMS,506,Higgins,3  
ART,137,Photography,90291,B,O,M,0,20,14:00,15:50, T  R    ,WILLMS,506,Higgins,3  
ART,139,Animation,90293,A,O,M,0,21,14:30,16:20,M  W     ,WILLMS,305,Lyman,3  
ART,141,Sculpture,90296,A,O,M,0,17,13:25,15:15,M  W     ,WILLMS,112,Zucker,3  
ART,142,Art from Scraps,90297,A,O,M,0,17,09:30,11:20, T  R    ,WILLMS,112,Schneider,3  
ART,145,Graphic Design,90298,A,O,M,15,19,08:00,09:50,M  W     ,WILLMS,305,McIntyre,3  
ART,145,Graphic Design,92222,Z1,O,C,0,14,16:40,19:30,  W     ,WILLMS,418,McIntyre,3  
ART,161,Italian Renaissance Painting,90323,A,L,M,0,30,13:25,14:15,M  W  F   ,WILLMS,402,Fengler-St,3  
ART,172,Euro Painting&Sculpt:1848-1914,90329,A,L,M,30,29,15:30,16:45, T  R    ,WILLMS,402,Lipke,3  
ART,176,20th Century Arch & Design,90333,A,L,M,30,30,11:15,12:30,  W  F   ,WILLMS,402,Hannigan,3  
ART,179,Iss Contemp Art: Feminist Art,90338,A,L,M,30,25,09:30,10:45, T  R    ,WILLMS,402,Schlegel,3  
ART,190,Internship:Art History,90341,A,I,M,999,3,TBA,,       ,,,Staff,3  
ART,191,Internship: Field Experience,90301,A,I,M,999,10,TBA,,       ,,,Staff,3
ART,195,Printmaking: Monoprint,90303,A,O,M,15,9,14:30,16:20,M  W     ,WILLMS,309,Davison,3
ART,195,Painting from Spiritual Center,92625,WD,O,C,999,1,14:30,16:20,       ,,,,3
ART,195,Painting from Spiritual Center,92223,Z1,O,C,0,16,18:10,21:00,   R    ,WILLMS,213,Davis,3
ART,196,Cities & Gardens,90343,A,L,M,30,15,14:30,15:45,  W  F   ,WILLMS,402,Hannigan,3
ART,197,Rdgs & Rsch:Tutorial in Studio,90304,A,T,M,999,11,TBA,,       ,,,Staff,3  
ART,198,Readings & Research,90345,A,T,M,0,0,TBA,,       ,,,Staff,3  
ART,201,Arch  Landscape & History,90348,A,L,M,5,2,17:00,20:00,M       ,CARRIG,011,Staff,3  
ART,221,Advanced Painting,90306,A,O,M,0,15,12:30,16:20, T      ,WILLMS,213,Owen,3  
ART,237,Advanced Photography,90307,A,O,M,0,15,13:25,15:15,M  W     ,WILLMS,506,Higgins,3  
ART,241,Advanced Sculpture,90308,A,O,M,15,10,15:35,17:25,M  W     ,WILLMS,112,Zucker,3  
ART,281,Advanced Studies in Studio Art,90309,A,T,M,999,12,TBA,,       ,,,Staff,3  
ART,282,Seminar in Western Art,90354,A,L,M,15,8,12:30,13:45, T  R    ,WILLMS,418,Schlegel,3  
ART,296,Special Sem in Architecture,92433,B,L,M,5,14,TBA,,       ,,,Hannigan,3  
AS,095,Focus:Ecol/Geol Hist Lk Champl,91136,A,L,M,0,22,13:25,17:25,  W     ,L/L-A,A101,Worley,4
AS,095,Focus:African Discovery,91137,B,L,M,0,22,15:30,16:45, T  R    ,L/L-B,B132,Diouf,3
AS,095,Focus:Autobiographies of Youth,91138,C,L,M,0,19,09:30,10:45, T  R    ,L/L-A,A101,Stout,0 to 4
ASCI,001,Intro Animal & Food Sciences,90395,A,L,M,0,91,12:20,13:10,M  W  F   ,FLEMIN,101,Bramley,4
ASCI,001,Intro Animal & Food Sciences,90396,A1,B,M,0,25,14:00,16:00,M       ,,,Staff,0
ASCI,001,Intro Animal & Food Sciences,90397,B1,B,M,0,27,14:00,16:00,  W     ,,,Staff,0
ASCI,001,Intro Animal & Food Sciences,92462,C1,B,M,0,24,14:00,16:00, T      ,,,Staff,0
ASCI,001,Intro Animal & Food Sciences,92504,D1,B,M,0,14,14:00,16:00,   R    ,,,Staff,0
ASCI,043,Fundamentals of Nutrition,90398,A,L,M,0,56,15:30,16:45, T  R    ,ML SCI,235,Carew,3  
ASCI,043,Fundamentals of Nutrition,92224,Z1,L,C,20,5,18:30,21:30, T      ,ROWELL,110,Carew,3  
ASCI,071,Zoos Exotics & Endang Species,92149,A,L,M,40,40,09:30,10:45, T  R    ,CARRIG,011,Tuerk,3  
ASCI,113,Livestock Production,90399,A,L,M,999,13,13:30,17:00,  W     ,,,Welch,3  
ASCI,115,Introduction to Equine Studies,90402,A,L,M,45,9,14:30,16:30, T      ,,,Davis,4  
ASCI,117,Horse in Health & Disease,90404,A,L,M,999,19,19:10,22:10, T      ,STAFFO,101,Levine,3  
ASCI,117,Horse in Health & Disease,92226,Z1,L,C,20,5,19:10,22:10, T      ,TERRIL,108,Levine,3  
ASCI,119,Equine Training Techniques,90623,A,L,M,24,13,12:20,13:10,M  W     ,,,Davis,3
ASCI,119,Equine Training Techniques,90624,A1,B,M,12,6,13:15,15:15,M       ,,,Davis,0
ASCI,119,Equine Training Techniques,90626,B1,B,M,12,3,13:15,15:15,  W     ,,,Davis,0
ASCI,135,CREAM,92442,A,L,M,0,15,18:30,20:30,M  W R    ,,,Gilmore,4  
ASCI,141,Animal Biology,90406,A,L,M,75,52,11:00,12:15, T  R    ,CARRIG,011,Mischler,4
ASCI,141,Animal Biology,90411,A1,B,M,25,24,13:10,16:00,M       ,TERRIL,205,Staff,0
ASCI,141,Animal Biology,90417,B1,B,M,25,18,16:10,18:50,M       ,TERRIL,205,Staff,0
ASCI,141,Animal Biology,90424,C1,B,M,25,9,13:40,16:25, T      ,TERRIL,205,Staff,0
ASCI,151,Animal Biology,90426,A,L,M,999,7,11:00,12:15, T  R    ,CARRIG,011,Mischler,3  
ASCI,163,Clinical Veterinary Medicine,90430,A,L,M,25,14,12:30,13:45, T  R    ,CARRIG,011,Sturgis,2  
ASCI,197,Undergraduate Research,90433,A,L,M,0,5,TBA,,       ,,,Staff,1 to 3
ASCI,216,Endocrinology,90434,A,L,M,60,30,09:30,10:45, T  R    ,114UHT,103,Plaut,3  
ASCI,230,Agricultural Policy & Ethics,90435,A,L,M,50,1,17:00,18:15, T  R    ,CARRIG,011,Schmidt,3  
ASCI,230,Agricultural Policy & Ethics,92467,Z1,L,C,50,2,17:00,18:15, T  R    ,CARRIG,011,Rogers,3  
ASCI,281,Animal&Food Science Career Sem,90439,A,L,M,30,31,17:00,19:00, T      ,TERRIL,222,Bramley,1  
ASCI,297,Spec Prob in Animal&Food Sci,90441,A,L,M,0,43,TBA,,       ,,,Bramley,1 to 12
ASCI,297,Field Practicum,90446,B,I,M,0,4,TBA,,       ,,,Bramley,1 to 12
ASCI,297,Fundamentals of Nutrition,90456,C,L,M,0,0,TBA,,       ,,,Carew,1 to 12
ASCI,297,Journal Club,90459,D,L,M,999,8,13:25,14:15,    F   ,CARRIG,011,Kindstedt,1 to 12
ASCI,297,CREAM: Advising,90463,E,L,M,0,1,TBA,,       ,,,Gilmore,1 to 12
ASCI,297,Equus,90466,F,L,M,6,6,TBA,,       ,,,Davis,1 to 12
ASCI,297,Advanced Judging,90470,G,L,M,0,3,TBA,,       ,,,Gilmore,1
ASCI,297,Domestic Animal Behavior,90476,I,L,M,36,18,11:00,12:15, T  R    ,HILLS,234,Rogers,3
ASCI,297,Alternative Dairy Herd Mgmt,90478,J,L,M,20,9,TBA,,       ,,,Staff,3
ASCI,297,Spec Prob in Animal&Food Sci,92578,K,L,M,0,1,TBA,,       ,,,Staff,1
ASCI,391,Master's Thesis Research,90480,A,T,M,999,6,TBA,,       ,,,Staff,1 to 9
ASCI,491,Doctoral Dissertation Research,90482,A,T,M,999,6,TBA,,       ,,,Staff,1 to 12
BIOC,191,Undergraduate Research,90400,A,B,M,999,1,TBA,,       ,,,Staff,1 to 4
BIOC,301,General Biochemistry,90401,A,L,M,999,28,16:00,18:00,  W     ,GIVN C,C443,Staff,3
BIOC,303,Biochemistry Lab,90403,A,B,M,999,4,13:25,17:00,M    F   ,ROWELL,111,Meyer,1 to 4
BIOC,305,Medical Biochemistry,90407,A,L,M,999,0,TBA,,       ,,,Staff,3  
BIOC,307,Special Topics in Biochemistry,90408,A,L,M,999,13,TBA,,       ,,,Staff,1 to 3
BIOC,381,Seminar,90409,A,L,M,999,9,13:25,14:15,  W     ,GIVN C,C443,Staff,1  
BIOC,391,Master's Thesis Research,90410,A,T,M,999,0,TBA,,       ,,,Staff,1 to 12
BIOC,392,Independent Literature Rsch,90412,A,B,M,0,0,TBA,,       ,,,Staff,1 to 12
BIOC,491,Doctoral Dissertation Research,90413,A,T,M,999,10,TBA,,       ,,,Staff,1 to 12
BIOL,001,Principles of Biology,91025,A,L,M,280,277,09:00,09:50,M  W  F   ,ML SCI,235,Barrington,4
BIOL,001,Principles of Biology,91028,A1,B,M,20,21,19:00,21:40,M       ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91120,A2,D,M,15,14,08:00,10:45, T      ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91090,B,L,M,210,218,11:15,12:05,M  W  F   ,ML SCI,235,Barrington,4
BIOL,001,Principles of Biology,91032,B1,B,M,20,20,08:00,10:45, T      ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91122,B2,D,M,15,15,12:30,15:15, T      ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91034,C1,B,M,20,21,12:30,15:15, T      ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91123,C2,D,M,15,15,15:30,18:15, T      ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91036,D1,B,M,20,20,15:30,18:15, T      ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91125,D2,D,M,15,15,08:00,11:00,  W     ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91038,E1,B,M,20,20,19:00,21:40, T      ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91156,E2,D,M,15,15,12:20,15:20,  W     ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91044,F1,B,M,20,18,12:20,15:20,  W     ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91163,F2,D,M,15,16,15:35,18:35,  W     ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91050,G1,B,M,20,20,15:35,18:35,  W     ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91166,G2,D,M,15,15,19:00,21:40,  W     ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91053,H1,B,M,20,20,19:00,21:40,  W     ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91167,H2,D,M,15,15,08:00,10:45,   R    ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91058,I1,B,M,20,20,08:00,10:45,   R    ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91168,I2,D,M,15,15,12:30,15:15,   R    ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91061,J1,B,M,20,18,12:30,15:15,   R    ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91169,J2,D,M,15,13,15:30,18:15,   R    ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91064,K1,B,M,20,21,15:30,18:15,   R    ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91170,K2,D,M,15,15,19:00,21:40,   R    ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91070,L1,B,M,20,19,19:00,21:40,   R    ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91171,L2,D,M,15,15,08:00,11:00,    F   ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91076,M1,B,M,20,17,12:20,15:20,    F   ,ML SCI,Y114,Barrington,0
BIOL,001,Principles of Biology,91078,M2,B,M,15,15,12:20,15:20,    F   ,ML SCI,Y112,Barrington,0
BIOL,001,Principles of Biology,91081,N1,B,M,20,19,15:35,18:35,    F   ,ML SCI,Y114,Barrington,0
