 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,195,Special Topics,90171,A,L,M,10,0,TBA,,       ,HILLS,,Vogelmann,1 to 3
AGBI,195,Student Teaching Lab,90173,B,B,M,6,0,TBA,,       ,HILLS,128,Vogelmann,1 to 3
AGBI,198,Undergraduate Research,90181,A,B,M,12,0,TBA,,       ,HILLS,,Vogelmann,1 to 3
AGBI,201,General Biochemistry,90223,A,L,M,130,101,11:15,12:05,M  W  F   ,ROWELL,103,Currier,3  
AGBI,202,General Biochemistry Lab,90233,A01,B,M,14,14,08:00,11:00,M       ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90241,A02,B,M,14,14,13:25,16:25,M       ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90244,A03,B,M,14,14,08:00,11:00, T      ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90247,A04,B,M,14,13,13:10,16:00, T      ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90248,A05,B,M,14,14,08:00,11:00,  W     ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90250,A06,B,M,14,12,13:25,16:25,  W     ,HILLS,128,Currier,1  
AGRI,001,Foundations:Communication Meth,90109,A,L,M,100,99,12:30,13:45, T      ,ANGELL,B112,Patterson ,3
AGRI,001,Foundations:Communication Meth,90115,B,L,M,100,71,14:00,15:15,   R    ,ANGELL,B112,Patterson ,3
AGRI,001,Foundations:Communication Meth,90118,L01,B,M,20,18,09:05,11:00,M       ,L/L-B,B102,Patterson ,0
AGRI,001,Foundations:Communication Meth,90123,L02,B,M,20,17,14:30,16:30,M       ,L/L-B,B102,Patterson ,0
AGRI,001,Foundations:Communication Meth,90125,L03,B,M,20,20,09:30,11:30, T      ,L/L-B,B102,Patterson ,0
AGRI,001,Foundations:Communication Meth,90129,L04,B,M,20,16,14:00,16:00, T      ,MORRIL,104,Patterson ,0
AGRI,001,Foundations:Communication Meth,90131,L05,B,M,20,15,09:05,11:00,  W     ,L/L-D,D107,Patterson ,0
AGRI,001,Foundations:Communication Meth,90132,L06,B,M,20,20,14:30,16:30,  W     ,PERKIN,300,Patterson ,0
AGRI,001,Foundations:Communication Meth,90134,L07,B,M,20,20,09:30,11:30,   R    ,L/L-B,B102,Patterson ,0
AGRI,001,Foundations:Communication Meth,90135,L08,B,M,20,16,14:00,16:00,   R    ,KALKIN,322,Patterson ,0
AGRI,001,Foundations:Communication Meth,90138,L09,B,M,20,10,09:05,11:00,    F   ,L/L-B,B102,Patterson ,0
AGRI,001,Foundations:Communication Meth,90139,L10,B,M,20,18,14:30,16:30,    F   ,L/L-B,B102,Patterson ,0
AGRI,085,Computer Applications,90143,A,L,M,40,38,12:30,13:45,   R    ,ANGELL,B106,Leonard,3
AGRI,085,Computer Applications,90146,A01,B,M,20,19,14:00,16:00, T      ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,90149,A02,B,M,20,19,09:05,11:00,    F   ,MORRIL,005,Leonard,0
AGRI,125,Teaching Assistant Development,90152,A,L,M,25,19,17:00,18:00,   R    ,MORRIL,005,Patterson ,3  
AGRI,183,Communication Methods,90156,A,L,M,60,48,08:00,09:15, T      ,LAFAYE,L108,Leonard,3
AGRI,183,Communication Methods,90158,A01,B,M,20,19,14:30,16:30,M       ,ML SCI,107,Leonard,0
AGRI,183,Communication Methods,90161,A02,B,M,20,13,09:05,11:00,  W     ,LAFAYE,L400,Leonard,0
AGRI,183,Communication Methods,90162,A03,B,M,20,15,14:30,16:30,  W     ,KALKIN,325,Leonard,0
AGRI,195,First Year Honors Colloquium,90167,A,L,M,16,0,TBA,,       ,,,Stratton,0 to 12
AGRI,195,Communications Methods TAs,92844,B,L,M,10,3,TBA,,       ,,,Leonard,0 to 12
AIS,091,TAP: Intro to Russian Culture,90655,A,L,M,18,17,12:20,13:10,M  W  F   ,WATERM,455,Nalibow,3  
AIS,095,Glimpses of Chin Culture,90660,A,L,M,50,26,19:30,20:20,  W     ,L/L CM,315,Yin,1
AIS,095,The Global Village,90664,B,L,M,120,94,TBA,,       ,L/L-B,,Mahoney,1
AIS,095,Intro to S Asian Languages,92914,C,L,M,25,10,10:10,11:00,M  W  F   ,LAFAYE,L107,Manetta,3
AIS,095,TAP:Structure of Romance Lang,92915,D,L,M,18,12,12:20,13:10,M  W  F   ,LAFAYE,L308,Manetta,3
AIS,095,TAP:Structure of Romance Lang,92916,E,L,M,18,10,13:25,14:15,M  W  F   ,LAFAYE,L400,Manetta,3
AIS,095,Intro to Chinese Medicine,93071,WD,L,C,1,1,13:25,14:15,       ,,,,1 to 3
AIS,095,Intro to Chinese Medicine,92908,Z1,L,C,20,13,17:15,20:15, T      ,ROWELL,203,Ramsay,3
AIS,191,Internship (Canadian Studies),92973,A,I,M,5,2,TBA,,       ,,,Martin,1 to 6
AIS,297,Advanced Readings & Research,92999,A,T,M,1,1,TBA,,       ,,,Mahoney,1 to 6
ALAN,051,Intr to ALANA US Ethnic Stdies,90531,A,L,M,35,33,09:30,10:45, T  R    ,ROWELL,244,Mello,3  
ALAN,095,American Diversity on Broadway,92935,A,L,M,20,10,11:15,12:30,M  W     ,RT THR,300,Ramos,3  
ALAN,095,Chasing the Blues in MS Delta,92763,Z1,L,C,8,8,18:00,21:00, T      ,WATERM,402,Greenberg,3  
ANFS,395,Seminar,92706,A,L,M,20,11,12:20,13:10,    F   ,LAFAYE,L408,Pintauro,1
ANFS,395,Research Methods,92708,B,L,M,20,8,13:00,17:00,M       ,KALKIN,322,Pintauro,3
ANFS,491,Doctoral Dissertation,90881,A,T,M,20,10,TBA,,       ,,,Harvey-Ber,1 to 18
ANNB,197,Undergrad Research,90170,A,T,M,15,0,TBA,,       ,,,Forehand,1 to 6
ANNB,201,Human Gross Anatomy,90174,A,L,M,50,24,14:10,16:00, T  R    ,GIVN E,E401A,May,5
ANNB,261,Neurobiology,92934,A,L,M,30,1,11:00,12:15, T  R    ,ML SCI,105,Delay,3  
ANNB,326,Basic Sci-Neurologic Disease,90186,A,L,M,25,6,12:00,13:00, T      ,HSRF,400,Eckenstein,2  
ANNB,381,Sem in Anatomy & Neurobiology,90191,A,L,M,25,8,TBA,,       ,,,Forehand,1  
ANNB,391,Master's Thesis Research,90194,A,T,M,25,0,TBA,,       ,,,Forehand,1 to 18
ANNB,491,Doctoral Dissertation Research,90196,A,T,M,25,6,TBA,,       ,,,Forehand,1 to 18
ANPS,019,Ugr Hum Anatomy & Physiology,90136,A,L,M,200,209,12:20,13:10,M  W  F   ,GIVN E,E131,Fiekers,4
ANPS,019,Ugr Hum Anatomy & Physiology,90142,A01,B,M,25,26,09:05,11:55,M       ,,,Cornbrooks,0
ANPS,019,Ugr Hum Anatomy & Physiology,90145,A02,B,M,25,25,11:00,13:50, T      ,,,Cornbrooks,0
ANPS,019,Ugr Hum Anatomy & Physiology,90147,A03,B,M,25,30,18:30,21:20, T      ,,,Cornbrooks,0
ANPS,019,Ugr Hum Anatomy & Physiology,90150,A04,B,M,25,27,09:05,11:55,  W     ,,,Cornbrooks,0
ANPS,019,Ugr Hum Anatomy & Physiology,90154,A05,B,M,25,25,14:30,17:20,  W     ,,,Cornbrooks,0
ANPS,019,Ugr Hum Anatomy & Physiology,90157,A06,B,M,25,26,08:00,10:50,   R    ,,,Cornbrooks,0
ANPS,019,Ugr Hum Anatomy & Physiology,90160,A07,B,M,25,24,12:30,15:20,   R    ,,,Cornbrooks,0
ANPS,019,Ugr Hum Anatomy & Physiology,90165,A08,B,M,25,26,09:05,11:55,    F   ,,,Cornbrooks,0
ANTH,021,Human Cultures,90220,A,L,M,170,153,15:35,16:25,M  W  F   ,WILLMS,301,Gordon,3  
ANTH,021,Human Cultures,92917,B,L,M,65,65,13:25,14:15,M  W  F   ,WATERM,413,Roy,3  
ANTH,021,Human Cultures,92918,C,L,M,65,63,14:30,15:20,M  W  F   ,WATERM,413,Roy,3  
ANTH,021,Human Cultures,90023,Z1,L,C,35,33,18:00,21:00, T      ,LAFAYE,L300,Torsch,3  
ANTH,021,Human Cultures,92603,Z2,L,C,45,24,17:30,19:00, T  R    ,ROWELL,110,Fitzsimmon,3  
ANTH,024,Prehistoric Archaeology,92695,A,L,M,125,126,13:25,14:15,M  W  F   ,FLEMIN,101,Wesson,3  
ANTH,024,Prehistoric Archaeology,90021,Z1,L,C,35,23,18:00,21:00,   R    ,LAFAYE,L100,Knight,3  
ANTH,026,Biological  Anthropology,90235,A,L,M,125,122,10:10,11:00,M  W  F   ,FLEMIN,101,Holly,3  
ANTH,028,Linguistic Anthropology,90239,A,L,M,160,155,09:30,10:45, T  R    ,CC THR,I101,Dickinson,3  
ANTH,095,TAP: Gender and Health,90243,A,L,M,18,17,11:00,12:15, T  R    ,ROWELL,102,Shea,3
ANTH,095,TAP:Storytelling Across Cultur,90249,B,L,M,18,18,12:30,13:45, T  R    ,WILLMS,511,Dickinson,3
ANTH,095,Human  Rights: An Anth Persp,90252,C,L,M,30,29,10:10,11:00,M  W  F   ,L/L-B,B132,Gordon,3
ANTH,095,Intro Middle East Ethnography,92696,D,L,M,35,28,12:20,13:10,M  W  F   ,WILLMS,402,Smith,3
ANTH,095,Afro-Caribbean Civilizations,92685,Z1,L,C,25,24,17:30,19:00, T  R    ,PERKIN,300,Ziegler-Ot,3
ANTH,095,Way We Live: Anthro of Suburbs,92686,Z2,L,C,25,26,17:00,20:00,M       ,ANGELL,B203,Ziegler-Ot,3
ANTH,140,Primates and Anthropology,90254,A,L,M,45,43,14:00,15:15, T  R    ,LAFAYE,L403,Blom,3  
ANTH,163,South Pacific Cultures,90054,Z1,L,C,35,17,18:00,21:00,   R    ,ML SCI,105,Torsch,3  
ANTH,187,Race and Ethnicity,90020,Z1,L,C,33,30,17:30,20:30,  W     ,OMANEX,A202,Nelson,3  
ANTH,188,SL: Historical Archaeology,90026,Z1,L,C,20,3,15:35,18:35,   R    ,ROWELL,118,McLaughlin,3  
ANTH,189,Aging in Cross-Cultural Persp,90019,OL1,L,C,12,9,TBA,,       ,,,Nelson,3  
ANTH,195,Food and Culture,90259,A,L,M,10,11,11:00,12:15, T  R    ,TERRIL,222,Trubek,3
ANTH,195,Food and Culture Lab,90262,A01,B,M,5,5,13:00,15:00,M       ,TERRIL,307,Trubek,1
ANTH,195,Food and Culture Lab,90283,A02,B,M,5,6,09:00,10:59, T      ,TERRIL,307,Trubek,1
ANTH,195,Globalization  Cult&Resistance,92697,B,L,M,90,89,15:30,16:45, T  R    ,WATERM,413,Ziegler-Ot,3
ANTH,195,Street Children: Globalization,92698,D,L,M,45,43,13:25,14:15,M  W  F   ,TERRIL,222,Steinberg,3
ANTH,195,Aztec Empire&Spanish Conquest,92699,E,L,M,90,43,14:00,15:15, T  R    ,L/L CM,315,Fitzsimmon,3
ANTH,195,SL: Nautical Archaeology,90025,Z1,L,C,20,11,15:35,18:35, T      ,LAFAYE,L311,McLaughlin,3
