 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,198,Undergraduate Research,10668,A,B,M,25,0,TBA,,       ,,,Vogelmann,1 to 3
AGBI,202,General Biochemistry Lab,10685,A,L,M,14,6,13:10,16:00, T      ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,10687,B,L,M,14,4,13:25,16:25,M       ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,10813,C,L,M,14,0,08:00,10:45,   R    ,HILLS,128,Currier,1  
AGBI,230,Advanced Biochemistry,10816,A,L,M,25,2,09:05,09:55,M  W  F   ,AIKEN,119,Currier,3  
AGBI,231,Advanced Biochemistry Lab,10821,A,B,M,25,1,13:25,17:00,  W     ,HILLS,128,Currier,1  
AGBI,295,Special Topics,10829,A,L,M,25,0,TBA,,       ,HILLS,,Vogelmann,1 to 12
AGRI,002,Foundation:Information Tech,10457,A,L,M,90,72,12:30,13:45, T      ,STAFFO,101,Leonard,3
AGRI,002,Foundation:Information Tech,10467,B,L,M,90,79,14:00,15:15,   R    ,LAFAYE,L207,Leonard,3
AGRI,002,Foundation:Information Tech,10472,B01,B,M,20,8,09:05,11:00,M       ,WATERM,113Q,Leonard,0
AGRI,002,Foundation:Information Tech,10485,B02,B,M,20,20,14:30,16:30,M       ,MORRIL,005,Leonard,0
AGRI,002,Foundation:Information Tech,10487,B03,B,M,20,18,09:30,11:30, T      ,WATERM,113Q,Leonard,0
AGRI,002,Foundation:Information Tech,10492,B04,B,M,20,20,14:00,16:00, T      ,MORRIL,005,Leonard,0
AGRI,002,Foundation:Information Tech,10496,B05,B,M,20,8,09:05,11:00,  W     ,WATERM,113Q,Leonard,0
AGRI,002,Foundation:Information Tech,10499,B06,B,M,20,20,14:30,16:30,  W     ,MORRIL,005,Leonard,0
AGRI,002,Foundation:Information Tech,10505,B07,B,M,20,15,09:30,11:30,   R    ,WATERM,113Q,Leonard,0
AGRI,002,Foundation:Information Tech,10508,B08,B,M,20,12,14:00,16:00,   R    ,MORRIL,005,Leonard,0
AGRI,002,Foundation:Information Tech,10511,B09,B,M,20,10,09:05,11:00,    F   ,WATERM,113Q,Leonard,0
AGRI,002,Foundation:Information Tech,10516,B10,B,M,20,20,14:30,16:30,    F   ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10640,A,L,M,40,31,12:30,13:45,   R    ,HILLS,234,Leonard,3
AGRI,085,Computer Applications,10644,A01,B,M,20,20,14:30,16:30,  W     ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10646,A02,B,M,20,11,09:05,11:00,    F   ,MORRIL,005,Leonard,0
AGRI,125,Teaching Assistant Development,10734,A,L,M,25,19,17:00,18:30,   R    ,MORRIL,005,Leonard,3
AGRI,183,Communication Methods,10743,A,L,M,60,60,14:30,17:30,  W     ,DEWEY,314,Patterson ,3
AGRI,195,TA Development,12697,A,L,M,10,0,TBA,,  W     ,MORRIL,208H,Leonard,3
