 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,010,Intro Biochemistry,13159,A,L,M,999,12,10:00,10:50,M  W  F   ,HILLS,234,Baribault,3
AGBI,191,Biochem Nucleic Acids,13160,A,L,M,30,9,09:25,10:15, T  R    ,ROWELL,115,Weller,2
AGBI,195,Special Topics,11000,A,L,M,10,0,TBA,,       ,,,Staff,1 to 3
AGBI,195,Student Tchg Lab,11001,B,B,M,5,0,TBA,,       ,,,Baribault,1 to 3
AGBI,198,Undergrad Rsch,11002,A,B,M,999,5,TBA,,       ,,,Barrington,1 to 3
AGBI,202,General Biochemistry,11004,A,B,M,12,5,13:10,16:00,M       ,HILLS,128,Baribault,1
AGBI,202,General Biochemistry,11005,B,B,M,12,4,08:00,11:00, T      ,HILLS,128,Baribault,1
AGBI,202,General Biochemistry,11006,C,B,M,12,2,13:10,16:00,  W     ,HILLS,128,Baribault,1
AGBI,202,General Biochemistry,11007,D,B,M,12,0,08:00,11:00,   R    ,HILLS,128,Baribault,1
AGBI,230,Adv Biochemistry,13161,A,L,M,25,7,09:00,09:50,M  W  F   ,ROWELL,110,Currier,3
AGBI,231,Advanced Biochem Lab,13162,A,B,M,20,7,13:10,16:00, T      ,HILLS,122,Currier,1
AGBI,295,Special Topics,11013,A,B,M,10,0,TBA,,       ,,,Barrington,1 to 12
AGBI,301,Special Problems,11014,A,B,M,999,0,TBA,,       ,,,Barrington,1 to 3
AGBI,381,Biochemistry Seminar,11015,A,L,M,999,2,12:10,13:00,M       ,HILLS,100,Currier,1
AGBI,391,Master Thesis Rsch,11016,A,T,M,999,2,TBA,,       ,,,Barrington,1 to 18
AGBI,491,Doctoral Diss Rsch,11017,A,T,M,999,1,TBA,,       ,,,Barrington,1 to 12
AGRI,095,Race & Culture,10800,A,L,M,10,9,07:45,09:15, T  R    ,LAFAYE,202,Brauer,1
AGRI,095,Race & Culture,10802,B,L,M,10,10,16:30,18:00, T  R    ,LAFAYE,305,Lawrence,1
AGRI,095,Race & Culture,10804,C,L,M,10,8,16:10,17:40,M  W     ,LAFAYE,104,Thompson,1
AGRI,095,Race & Culture,10806,D,L,M,10,10,15:10,16:40,M  W     ,ROWELL,242,Sandoval,1
AGRI,095,Race & Culture,10808,E,L,M,10,9,07:45,09:15, T  R    ,LAFAYE,201,Johnson,1
AGRI,095,Race & Culture,10810,F,L,M,10,7,16:30,18:00, T  R    ,ROWELL,242,Goldhaber,1
