 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
ANTH,196,Cr Trad:Pop Art&Cult of Oaxaca,10012,Z1,L,C,20,7,10:00,11:30,  W     ,,,Vivanco,3
ANTH,196,Com Sust&Soc Change of Oaxaca,10014,Z2,L,C,20,13,10:00,11:30, T      ,,,Vivanco,6
ANTH,196,Stone Tool Technology,10159,Z3,L,C,20,2,18:00,21:00,   R    ,DELEHA,219,Knight,3
ANTH,196,Culture & Rights,10165,Z4,L,C,25,14,18:00,21:00, T      ,WILLMS,511,Roy,3
ANTH,198,Readings & Research,11924,A,T,M,25,8,TBA,,       ,,,Shea,1 to 12
ANTH,198,Readings & Research,12942,B,L,M,12,2,TBA,,       ,,,Blom,1 to 12
ANTH,201,Practicum & Internship,11938,A,I,M,10,3,TBA,,       ,,,Shea,1 to 12
ANTH,228,Social Organization,11940,A,L,M,25,35,17:00,18:15, T  R    ,WILLMS,402,Gordon,3  
ANTH,276,Language  Gender & Sexuality,11946,A,L,M,25,26,15:35,18:05,  W     ,WILLMS,511,Dickinson,3  
ANTH,295,Anthropology of Sport: Cycling,10157,Z1,L,C,25,28,17:30,20:30,  W     ,ROWELL,118,Gilley,3
ANTH,296,Native Amer Identity  Politics,11950,A,L,M,25,20,09:30,10:45, T  R    ,WILLMS,511,Gilley,3
ANTH,296,Art  Hst & Cult Oaxaca Mexico,11970,Z1,L,C,15,2,TBA,,       ,,,Glesne,3
ANTH,296,Art  Hst & Cult Oaxaca Mexico,12144,Z2,L,C,15,1,TBA,,       ,,,Glesne,3
ANTH,296,Stone Tool Technology,12974,Z3,L,C,21,19,18:00,21:00,   R    ,DELEHA,219,Knight,3
ANTH,298,Advanced Readings & Research,11953,A,T,M,25,2,TBA,,       ,,,Shea,1 to 3
ART,001,Drawing,10434,A,O,M,26,26,08:00,09:50, T  R    ,WILLMS,416,Davis,3  
ART,001,Drawing,10439,B,O,M,26,24,11:00,12:50, T  R    ,WILLMS,416,Davis,3  
ART,001,Drawing,10440,C,O,M,26,27,12:20,14:10,M  W     ,WILLMS,416,Campbell,3  
ART,001,Drawing,10447,D,O,M,26,25,08:00,09:50,M  W     ,WILLMS,416,Rubenstein,3  
ART,001,Drawing,12702,E,O,M,26,25,10:10,12:00,M  W     ,WILLMS,416,Campbell,3  
ART,001,Drawing,12704,F,O,M,26,26,14:00,15:50, T  R    ,WILLMS,416,Davis,3  
ART,001,Drawing,10170,Z1,O,C,26,25,17:00,20:00, T      ,WILLMS,416,McDevitt,3  
ART,002,Two-Dimensional Studies,10449,A,O,M,22,21,10:10,12:00,M  W     ,WILLMS,305,McDevitt,3  
ART,002,Two-Dimensional Studies,10452,B,O,M,22,24,12:20,14:10,M  W     ,WILLMS,305,Haggart,3  
ART,002,Two-Dimensional Studies,10455,C,O,M,22,21,14:30,16:20,M  W     ,WILLMS,305,Haggart,3  
ART,002,Two-Dimensional Studies,10457,D,O,M,22,21,08:00,09:50, T  R    ,WILLMS,305,Dye,3  
ART,002,Two-Dimensional Studies,10458,E,O,M,22,21,11:00,12:50, T  R    ,WILLMS,305,Dye,3  
ART,002,Two-Dimensional Studies,10461,F,O,M,22,22,14:00,15:50, T  R    ,WILLMS,305,McDevitt,3  
ART,003,Three-Dimensional Studies,10463,A,O,M,15,17,13:25,15:15,M  W     ,WILLMS,207,McDevitt,3  
ART,003,Three-Dimensional Studies,10466,B,O,M,15,14,09:05,10:55,  W  F   ,WILLMS,207,Warren,3  
ART,003,Three-Dimensional Studies,12703,C,O,M,15,18,15:35,17:25,M  W     ,WILLMS,207,McDevitt,3  
ART,003,Three-Dimensional Studies,10169,Z1,O,C,15,15,17:00,20:00,   R    ,WILLMS,207,Haggart,3  
ART,004,Intro to Film/Video Production,10470,A,O,M,23,21,13:25,15:15,  W  F   ,LAFAYE,L308,Lambert,3  
ART,005,Western Art:Ancient - Medieval,10475,A,L,M,130,119,11:00,12:15, T  R    ,FLEMIN,101,Mierse,3  
ART,006,Western Art:Renaissance-Modern,10477,A,L,M,130,116,09:30,10:45, T  R    ,FLEMIN,101,Betzer,3  
ART,008,Asian Art,10480,A,L,M,30,28,10:10,11:00,M  W  F   ,WILLMS,402,Seyller,3  
ART,008,Asian Art,12969,WD,L,M,1,1,10:10,11:00,M  W  F   ,WILLMS,402,Seyller,3  
ART,095,Fundamentals Of Lighting,10485,A,O,M,16,2,11:00,12:15, T  R    ,RT THR,110,Forbes,4
ART,095,Jewelry Prespectives,10037,Z1,A,C,14,14,17:30,20:30, T      ,WILLMS,202,Peters,3
ART,096,Ways of Seeing: Film as Art,12789,OL1,L,C,15,4,TBA,,       ,,,Ungerer,1
ART,096,Fundamentals of Lighting,10041,Z1,L,C,16,4,18:00,21:00,  W     ,RT THR,110,Forbes,3
ART,113,Clay: Hand Building,10487,A,O,M,18,19,14:30,16:20,M  W     ,WILLMS,106,Carter,3  
ART,114,Clay: Wheel Throwing,10490,A,O,M,18,16,09:05,10:55,M  W     ,WILLMS,106,Carter,3  
ART,114,Clay: Wheel Throwing,10176,Z1,O,C,18,22,18:00,21:00, T      ,WILLMS,106,Carter,3  
ART,114,Clay: Wheel Throwing,12641,Z2,O,C,18,17,18:00,21:00,   R    ,WILLMS,106,Barringer,3  
ART,116,Drawing From the Figure,10493,A,O,M,15,22,14:30,16:20,M  W     ,WILLMS,416,Campbell,3  
ART,121,Painting,10496,A,O,M,18,19,10:10,12:00,M  W     ,WILLMS,213,Owen,3  
ART,121,Painting,10498,B,O,M,18,18,12:20,14:10,M  W     ,WILLMS,213,Rubenstein,3  
ART,121,Painting,10189,Z1,O,C,18,16,17:00,20:00,  W     ,WILLMS,213,Davis,3  
ART,132,Printmaking: Silkscreen,10175,Z1,O,C,19,18,16:00,19:00,  W     ,WILLMS,309,Kent,3  
ART,137,Photography,10500,A,O,M,19,17,13:25,15:15,M  W     ,WILLMS,415,Brennan,3  
ART,137,Photography,10504,B,O,M,19,19,12:20,14:10, T  R    ,WILLMS,415,Barlow,3  
ART,137,Photography,10190,Z1,O,C,12,13,16:00,20:00, T      ,WILLMS,418,Brennan,3  
ART,138,Color Photography,10506,A,O,M,18,16,10:10,12:00,M  W     ,WILLMS,415,Brennan,3  
ART,138,Color Photography,12981,WD,O,M,1,0,10:10,12:00,       ,,,,3  
ART,141,Sculpture,10509,A,O,M,16,15,09:30,11:20, T  R    ,WILLMS,207,Schneider,3  
ART,141,Sculpture,10510,B,O,M,16,12,12:20,14:10,  W  F   ,WILLMS,112,Warren,3  
ART,143,Intermed Film/Video Production,10513,A,O,M,18,16,10:10,12:00,  W  F   ,LAFAYE,L308,Lambert,3  
ART,144,Digital Art,10517,A,O,M,15,14,13:25,15:15,M  W     ,WATERM,113,Sangastian,3  
ART,144,Digital Art,10520,B,O,M,15,15,11:15,13:05,M  W     ,WATERM,113,Sangastian,3  
ART,145,Graphic Design,10524,A,O,M,16,16,16:40,18:30,M  W     ,WILLMS,305,Stetson,3  
ART,145,Graphic Design,12668,Z1,O,C,16,14,17:00,20:00,   R    ,WILLMS,305,Sangastian,3  
ART,165,Italian & Spanish Baroque,10526,A,L,M,30,29,11:00,12:15, T  R    ,WILLMS,402,Helmstutle,3  
ART,170,Art Addressing the Holocaust,10188,Z1,L,C,25,16,17:00,19:50, T      ,OMANEX,A202,Stone,3  
ART,174,20th-Century Art,12692,A,L,M,30,27,14:00,15:15, T  R    ,WILLMS,402,Stone,3  
ART,179,Site Spec/Place Based Sculture,10537,A,L,M,30,17,15:30,16:45, T  R    ,WILLMS,301,Lipke,3  
ART,190,Internship:Art History,10539,A,I,M,50,1,17:00,19:00,  W     ,WILLMS,301,McIntyre,3  
ART,191,Internship: Field Experience,10542,A,I,M,50,9,17:00,19:00,  W     ,WILLMS,301,McIntyre,3  
ART,195,Digital Imaging,10546,A,O,M,16,14,09:05,10:55, T  R    ,WATERM,113,McDowell,3
ART,195,Color Structure in Silkscreen,10550,B,O,M,22,22,12:30,14:20, T  R    ,WILLMS,309,Kent,3
ART,195,Experimental Drawing,10553,C,O,M,15,15,12:30,14:20, T  R    ,WILLMS,207,Schneider,3
ART,195,Scene Painting Concepts&Appl,12808,F,L,M,8,5,15:00,17:30,  W     ,,,Modereger,3
ART,196,16th C Ital Art & Architecture,12797,A,L,M,30,24,09:30,10:45, T  R    ,WILLMS,402,Helmstutle,3
ART,196,Histories of Photo,12798,B,L,M,25,20,12:30,13:45, T  R    ,WILLMS,402,Betzer,3
ART,196,Cr Trad:Pop Art&Cult of Oaxaca,10013,Z1,L,C,20,11,08:00,16:00,  W  F   ,,,Vivanco,3
ART,197,Rdgs & Rsch:Tutorial in Studio,10564,A,T,M,50,11,17:00,19:00,  W     ,WILLMS,301,McIntyre,3  
ART,198,Tutorial in Art History,10568,A,T,M,50,2,17:00,19:00,  W     ,WILLMS,301,McIntyre,3  
ART,221,Advanced Painting,10570,A,O,M,18,17,09:30,13:15, T      ,WILLMS,213,Rubenstein,3  
ART,237,Advanced Photography,10571,A,O,M,15,15,15:30,17:20, T  R    ,WILLMS,415,McDowell,3  
ART,241,Advanced Sculpture,10573,A,O,M,16,15,14:30,16:20,M  W     ,WILLMS,112,Dwyer,3  
ART,244,Advanced Digital Art,10574,A,O,M,15,14,09:05,10:55,M  W     ,WATERM,113,Dwyer,3  
ART,281,Advanced Studies in Studio Art,10575,A,O,M,15,11,17:00,19:00,  W     ,WILLMS,301,McIntyre,3  
ART,282,Ancient Persia,10578,A,L,M,15,5,14:00,16:50,   R    ,WILLMS,418,Mierse,3  
ART,283,Senior Seminar & Critique,10580,A,L,M,16,16,14:30,16:20,M  W     ,WILLMS,214,Owen,3  
ART,285,Asian Art:Asian Calligraphy,10581,A,L,M,15,11,13:25,16:15,  W     ,WILLMS,418,Seyller,3  
ART,295,Advanced Printmaking,10583,A,O,M,17,17,15:30,17:20, T  R    ,WILLMS,309,Kent,3  
ART,295,Working w/Culturally Diverse,10585,B,O,M,22,21,12:20,14:10,M  W     ,KALKIN,325,Carter,3  
ASCI,043,Fundamentals of Nutrition,11743,A,L,M,290,55,15:30,16:45, T  R    ,ML SCI,235,Carew,3  
ASCI,043,Fundamentals of Nutrition,12720,OL1,L,C,20,2,TBA,,       ,,,Paradis,3  
ASCI,043,Fundamentals of Nutrition,12722,OL2,L,C,20,2,TBA,,       ,,,Paradis,3  
ASCI,110,Animal Nutrit  Metab & Feeding,11762,A,L,M,80,51,11:15,12:05,M  W  F   ,AIKEN,104,Zakrzewska,4
ASCI,110,Animal Nutrit  Metab & Feeding,11768,A01,B,M,20,19,12:30,14:25, T      ,HILLS,133,Zakrzewska,0
ASCI,110,Animal Nutrit  Metab & Feeding,11771,A02,B,M,20,3,15:30,17:25, T      ,HILLS,133,Zakrzewska,0
ASCI,110,Animal Nutrit  Metab & Feeding,11775,A03,B,M,20,20,12:20,14:15,  W     ,HILLS,133,Zakrzewska,0
ASCI,110,Animal Nutrit  Metab & Feeding,11778,A04,B,M,20,9,14:30,16:25,  W     ,HILLS,133,Zakrzewska,0
ASCI,118,Appl Animal Health,11782,A,L,M,60,57,17:00,20:00, T      ,ROWELL,118,Levine,3
ASCI,121,Equus,11789,A,L,M,10,11,15:35,17:30,  W     ,HRDACR,,Davis,4
ASCI,122,Animals in Soc/Animal Welfare,11805,A,L,M,70,69,17:00,18:15, T  R    ,STAFFO,101,Hovey,3  
ASCI,134,CREAM,11809,A,L,M,15,15,18:50,20:50,M  W R    ,MRC,,Gilmore,4  
ASCI,154,Dog Training and Behavior,11813,A,L,M,20,19,17:45,20:45,  W     ,TERRIL,222,Shaw,3  
ASCI,196,Field Experience,11815,A,I,M,99,10,TBA,,       ,,,McFadden,0.5 to 1
ASCI,198,Undergraduate Research,11819,A,T,M,50,4,TBA,,       ,,,McFadden,1 to 3
ASCI,205,Equine Reproduction&Management,11860,A,L,M,13,12,TBA,,       ,,,Davis,3  
ASCI,212,Animal Genetics & Breeding,11863,A,L,M,30,39,08:00,08:50,M  W  F   ,TERRIL,222,Gilmore,3  
ASCI,215,Physiology of Reproduction,11870,A,L,M,30,17,11:00,12:15, T  R    ,ROWELL,115,Kerr,4
ASCI,215,Physiology of Reproduction,11876,A01,B,M,20,16,14:00,16:45, T      ,HILLS,122,Kerr,0
ASCI,215,Physiology of Reproduction,11877,A02,B,M,20,1,14:00,16:45,   R    ,HILLS,133,Kerr,0
ASCI,220,Lactation Physiology,11882,A,L,M,30,16,09:05,09:55,M  W  F   ,TERRIL,319,McFadden,3  
ASCI,234,Advanced Dairy Management,11884,A,I,M,10,6,TBA,,       ,,,Ballard,15  
ASCI,252,FARMS Senior Project,11888,A,I,M,25,5,TBA,,       ,TERRIL,209,Maynard,1 to 18
ASCI,272,Adv Top:Zoo Exotic Endang Spec,11893,A,L,M,8,10,TBA,,       ,,,Erickson,3  
ASCI,281,Animal Sciences Career Seminar,11897,A,L,M,80,54,15:35,16:25,  W     ,AIKEN,104,Greene,1  
ASCI,298,Spec Topics in Animal Science,11899,A,L,M,50,15,TBA,,       ,,,McFadden,0.5 to 1
ASCI,298,ST: CREAM Advising,11900,B,L,M,50,7,TBA,,       ,,,Gilmore,0.5 to 1
ASCI,298,ST: Teaching Assistants,11902,C,L,M,50,6,TBA,,       ,,,McFadden,0.5 to 1
ASCI,298,ST: Student Leadership,11903,D,L,M,50,0,TBA,,       ,,,McFadden,1
ASCI,298,ST: Artificial Insemination,11905,E,L,M,25,11,TBA,,       ,,,Maynard,1
ASCI,298,ST: Equine Enterprises Mgmnt,11907,F,L,M,30,11,12:30,13:45, T  R    ,PERKIN,300,Greene,3
ASCI,298,ST: Horse Barn Co-op,11910,G,L,M,18,11,16:40,17:30,M       ,MRC,,Greene,0.5
ASCI,298,SLST: Zoo Conservation,11916,H,L,M,15,15,TBA,,       ,,,Erickson,2
ASCI,302,ASCI Graduate Seminar,11923,A,L,M,75,8,12:20,13:10,    F   ,AIKEN,104,Kerr,1  
ASCI,391,Master's Thesis Research,11926,A,T,M,75,7,TBA,,       ,,,McFadden,1 to 9
ASCI,491,Doctoral Dissertation Research,11932,A,T,M,75,4,TBA,,       ,,,McFadden,1 to 12
ASTR,005,Exploring the Cosmos,11623,A,L,M,150,148,15:30,16:45, T  R    ,ANGELL,B106,Perry,3  
ASTR,023,Astr Lab I:Measuring the Sky,11628,A,B,M,24,23,18:30,21:30,   R    ,COOK,A418,Manley,1  
ASTR,053,Moons & Planets,11663,A,L,M,36,29,15:30,16:45, T  R    ,ML SCI,107,Manley,3  
ASTR,057,Hist/Pract Ancient Astronomy,11666,A,L,M,25,23,15:30,16:45, T  R    ,ANGELL,B104,Rankin,3  
AT,157,Prevention & Care Athletic Inj,11784,A,L,M,20,23,12:30,13:45, T  R    ,PATGYM,118,Tourville,3  
AT,158,Directed Obsv in Athletic Trng,11786,A,B,M,20,19,14:00,15:15, T      ,PATGYM,MS LAB,Vreeland,2  
AT,160,Practicum in Athletic Trng II,11787,A,I,M,20,6,08:00,08:50,M  W     ,PATGYM,MS LAB,Vreeland,2  
AT,162,Practicum in Athletic Trng IV,11790,A,I,M,20,5,10:10,11:00,M  W     ,PATGYM,MS LAB,Maynard,2  
AT,185,Injury Eval & Recognition II,11791,A,L,M,20,6,09:30,10:30, T  R    ,PATGYM,MS LAB,Alosa,4  
AT,187,Rehabilitation Techniques,11795,A,L,M,15,7,11:00,12:15, T  R    ,PATGYM,117,Tourville,3  
AT,188,Administration in Athl Trng,11798,A,L,M,20,7,08:00,08:50,M  W     ,PATGYM,118,Maynard,2  
AT,190,Internship in Athletic Trng,11799,A,I,M,15,3,TBA,,       ,,,Tourville,1 to 12
BCOR,012,Exploring Biology,11317,A,L,M,45,46,18:00,20:00,   R    ,ML SCI,235,Brody,4
BCOR,012,Exploring Biology,11469,B,L,M,45,46,18:00,20:00,   R    ,ML SCI,235,Paris,4
BCOR,012,Exploring Biology,11508,C,L,M,45,44,18:00,20:00,   R    ,ML SCI,235,Brody,4
BCOR,012,Exploring Biology,11512,D,L,M,45,40,18:00,20:00,   R    ,ML SCI,235,Paris,4
BCOR,012,Exploring Biology,11516,E,L,M,45,19,18:00,20:00,   R    ,KALKIN,325,Hudman,4
BCOR,012,Exploring Biology,11319,L01,B,M,15,11,08:00,10:45,M       ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11329,L02,B,M,15,15,12:20,15:05,M       ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11338,L03,B,M,15,15,15:30,18:15,M       ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11342,L04,B,M,15,16,18:30,21:15,M       ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11354,L05,B,M,15,14,08:00,10:45, T      ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11358,L06,B,M,15,15,11:00,13:45, T      ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11362,L07,B,M,15,15,14:00,16:45, T      ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11418,L08,B,M,15,6,08:00,10:45,  W     ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11444,L09,B,M,15,14,11:15,14:00,  W     ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11448,L10,B,M,14,15,14:30,17:15,  W     ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11451,L11,B,M,15,14,08:00,10:45,   R    ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,11461,L12,B,M,15,15,11:00,13:45,   R    ,ML SCI,007,Brody,0
BCOR,012,Exploring Biology,12658,L14,B,M,15,16,12:20,15:05,M       ,ML SCI,131,Brody,0
BCOR,012,Exploring Biology,12659,L15,B,M,15,14,18:30,21:15,M       ,ML SCI,131,Brody,0
BCOR,101,Genetics,11522,A,L,M,105,92,16:30,17:45,  W     ,LAFAYE,L108,VanHouten,3
BCOR,101,Genetics,11526,A01,D,M,15,15,12:20,13:10,M       ,DEWEY,212,VanHouten,0
BCOR,101,Genetics,11530,A02,D,M,15,14,13:25,14:15,M       ,LAFAYE,L308,VanHouten,0
BCOR,101,Genetics,11534,A03,D,M,15,16,18:00,18:50,M       ,VOTEY,207,VanHouten,0
BCOR,101,Genetics,11537,A04,D,M,15,6,19:00,19:50,M       ,ML SCI,105,VanHouten,0
BCOR,101,Genetics,11541,A05,D,M,15,15,17:00,17:50, T      ,ML SCI,105,VanHouten,0
BCOR,101,Genetics,11544,A06,D,M,15,15,13:25,14:15,M       ,WILLMS,402,VanHouten,0
BCOR,101,Genetics,11547,A07,D,M,15,11,18:00,18:50,M       ,HILLS,234,VanHouten,0
BCOR,102,Ecology and Evolution,11554,A,L,M,48,38,11:15,12:05,M  W  F   ,KALKIN,325,Stratton,4
