 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,198,Undergraduate Research,10310,A,B,M,999,1,TBA,,       ,,,Barrington,1 to 3
AGBI,202,General Biochemistry Lab,10311,A,B,M,14,3,13:10,16:00, T      ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,10312,B,B,M,14,14,13:25,16:25,  W     ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,10313,C,B,M,14,3,08:00,10:45,   R    ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,12619,Z1,L,C,14,11,18:30,21:30,   R    ,HILLS,128,Currier,1  
AGBI,250,Plant Biochemistry,10314,A,L,M,999,4,08:00,09:15, T  R    ,ROWELL,110,Currier,2  
AGBI,295,Special Topics,10315,A,B,M,10,0,TBA,,       ,,,Staff,1 to 12
AGRI,085,Computer Applications,10595,A,L,M,90,84,12:30,13:45, T      ,LAFAYE,L108,Leonard,3
AGRI,085,Computer Applications,10598,A01,B,M,20,16,14:30,16:30,M       ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10599,A02,B,M,20,9,09:30,11:30, T      ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10600,A03,B,M,20,18,14:00,16:00, T      ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10601,A04,B,M,20,8,09:05,11:05,  W     ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10602,A05,B,M,20,19,14:30,16:30,  W     ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10603,A06,B,M,20,7,09:30,11:30,   R    ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10604,A07,B,M,20,16,14:00,16:00,   R    ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10605,A08,B,M,20,4,09:05,11:05,    F   ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10606,A09,B,M,20,8,14:30,16:30,    F   ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10596,B,L,M,90,21,12:30,13:45,   R    ,LAFAYE,L108,Leonard,3
AGRI,095,Race and Culture,10317,A,L,M,10,9,08:00,11:00,  W     ,ALLEN,104,Walsh,1
AGRI,095,Race and Culture,10320,B,L,M,10,8,11:15,14:15,    F   ,ALLEN,104,Brauer,1
