 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,191,Biochemistry of Nucleic Acids,10297,A,L,M,30,2,09:30,10:20, T  R    ,AIKEN,119,Weller,2  
AGBI,198,Undergraduate Research,10298,A,B,M,999,0,TBA,,       ,,,Barrington,1 to 3
AGBI,220,Molecular Biology,10299,A,L,M,36,6,11:15,12:05,M  W  F   ,HILLS,234,Weller,3  
AGBI,221,Molecular Biology Lab,10300,A,B,M,36,5,13:10,16:00, T      ,HILLS,128,Weller,1  
AGBI,295,Special Topics,10302,A,B,M,10,0,TBA,,       ,,,Staff,1 to 12
AGBI,301,Special Problems,10303,A,B,M,5,0,TBA,,       ,,,Staff,1 to 3
AGBI,381,Biochemistry Seminar,10304,A,L,M,5,0,12:20,13:10,M       ,HILLS,100,Barrington,1  
AGBI,391,Master's Thesis Research,10305,A,T,M,5,0,TBA,,       ,,,Staff,1 to 18
AGBI,491,Doctoral Dissertation Research,10306,A,T,M,5,0,TBA,,       ,,,Staff,1 to 12
AGRI,085,Computer Applications,10360,A,L,M,90,81,12:30,13:45, T      ,LAFAYE,L108,Leonard,3
AGRI,085,Computer Applications,10362,A01,B,M,20,18,14:30,16:30,M       ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10363,A02,B,M,20,16,09:30,11:30, T      ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10364,A03,B,M,20,14,14:00,16:00, T      ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10365,A04,B,M,20,14,09:05,11:00,  W     ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10366,A05,B,M,20,20,14:30,16:30,  W     ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10367,A06,B,M,20,9,09:30,11:30,   R    ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10368,A07,B,M,20,14,14:00,16:00,   R    ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10369,A08,B,M,0,0,09:05,11:00,    F   ,WATERM,113Q,Leonard,0
AGRI,085,Computer Applications,10370,A09,B,M,20,13,14:30,16:30,    F   ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,10361,B,L,M,90,37,12:30,13:45,   R    ,LAFAYE,L108,Leonard,3
AGRI,085,Computer Applications,12719,WD,B,C,999,1,12:30,13:45,       ,,,,3
AGRI,085,Computer Applications,10029,Z1,B,C,18,19,17:30,20:30, T      ,MORRIL,005,Leonard,3
AGRI,095,Race & Culture,10584,A,L,M,0,17,15:35,18:30,M       ,ALLEN,104,Spiegel,1
AGRI,095,Race & Culture,10585,B,L,M,0,15,15:00,18:00, T      ,L/L CM,216,Fitzpatric,1
AGRI,095,Race & Culture,10586,C,L,M,0,14,17:30,20:30, T      ,WATERM,402,Nepton,1
AGRI,095,Race & Culture,10587,D,L,M,16,12,09:30,12:15, T      ,ALLEN,104,Johnson, I,1
AGRI,095,Race & Culture,10588,E,L,M,0,15,15:35,18:35,  W     ,ALLEN,104,Lang,1
AGRI,095,Race & Culture,10589,F,L,M,14,12,09:30,12:15,   R    ,ALLEN,104,Wadley-Bai,1
AGRI,095,Race & Culture,10590,G,L,M,0,10,15:30,18:15,   R    ,LAFAYE,L308,Diouf,1
AGRI,095,Transgender Studies,10593,H,L,M,8,7,15:35,18:30,M       ,ALLEN,104,Mapes,1
AGRI,095,In Her Own Voice,10599,I,L,M,10,6,15:30,18:15, T      ,L/L CM,216,Fitzpatric,1
AGRI,095,Undrstnd African American Exp,10621,L,L,M,5,7,15:35,18:35,  W     ,ALLEN,104,Lang,1
AGRI,183,Communication Methods,10371,A,L,M,0,93,17:00,20:00,  W     ,LAFAYE,L108,Patterson ,0 or 3
AGRI,196,Special Topics,10372,A,L,M,999,5,TBA,,       ,,,Johnson,0 to 12
AH,095,Race & Culture,10570,A,L,M,0,10,15:35,18:30,M       ,ALLEN,104,Staff,1
AH,095,Race & Culture,10571,B,L,M,0,4,15:00,18:00, T      ,L/L CM,216,Staff,1
AH,095,Race & Culture,10572,C,L,M,0,4,17:30,20:30, T      ,WATERM,402,Nepton,1
AH,095,Race & Culture,10573,D,L,M,0,1,09:30,12:15, T      ,ALLEN,104,Johnson, I,1
AH,095,Race & Culture,10574,E,L,M,0,5,15:35,18:35,  W     ,ALLEN,104,Staff,1
AH,095,Race & Culture,10575,F,L,M,0,0,09:30,12:15,   R    ,ALLEN,104,Staff,1
AH,095,Race & Culture,10576,G,L,M,0,5,15:30,18:15,   R    ,LAFAYE,L308,Staff,1
AH,096,Transgender Studies,10577,A,L,M,12,11,15:35,18:30,M       ,ALLEN,104,Mapes,1
AH,096,In Her Own Voice,10578,B,L,M,10,1,15:30,18:15, T      ,L/L CM,216,Fitzpatric,1
AH,096,Undrstnd African American Exp,10581,E,L,M,20,3,15:35,18:35,  W     ,ALLEN,104,Lang,1
AH,115,Women's Health & Advocacy,10627,A,L,M,20,25,14:00,16:30, T      ,ROWELL,103,Maartmann-,3  
ALAN,096,African Amer Women's History,10628,A,L,M,30,30,14:00,15:15, T  R    ,OMANEX,A202,Coleman,3  
ALAN,196,History of Native Amer Thought,10631,A,L,M,5,6,11:00,12:15, T  R    ,LAFAYE,L302,Grinde Jr.,3  
ALAN,196,African American History,10635,B,L,M,40,8,12:30,13:45, T  R    ,WILLMS,403,Coleman,3  
ALAN,277,Inequality in Early America,10639,A,L,M,8,5,15:30,18:15,  W     ,LAFAYE,L307,Coleman,3  
ANNB,198,Undergrad Research,10273,A,T,M,999,0,TBA,,       ,,,Forehand,3 to 6
ANNB,202,Human Neuroscience,10274,A,L,M,35,9,TBA,,       ,GIVN E,E401,Vizzard,5  
ANNB,302,Neuroscience,10275,A,L,M,999,3,TBA,,       ,GIVN E,E210,Forehand,4
ANNB,302,Neuroscience,12777,B,L,M,1,0,TBA,,       ,,,Staff,4
ANNB,306,Techniques in Neurobiology,10276,A,L,M,999,4,TBA,,       ,,,Fiekers,3  
ANNB,342,Spec Dissections in Gross Anat,10277,A,B,M,999,0,TBA,,       ,,,Fonda,1 to 12
ANNB,382,Sem in Anatomy & Neurobiology,10278,A,L,M,999,0,TBA,,       ,,,Mawe,1  
ANNB,491,Doctoral Dissertation Research,10279,A,T,M,999,0,TBA,,       ,,,Braas,1 to 18
ANPS,020,Ugr Hum Anatomy & Physiology,10264,A,L,M,280,190,12:20,13:10,M  W  F   ,GIVN E,E131,Cornbrooks,4
ANPS,020,Ugr Hum Anatomy & Physiology,10265,A01,B,M,35,18,09:05,11:55,M       ,ROWELL,111,Cornbrooks,0
ANPS,020,Ugr Hum Anatomy & Physiology,10266,A02,B,M,0,34,14:00,16:50, T      ,ROWELL,111,Cornbrooks,0
ANPS,020,Ugr Hum Anatomy & Physiology,10267,A03,B,M,0,32,18:30,21:20, T      ,ROWELL,111,Cornbrooks,0
ANPS,020,Ugr Hum Anatomy & Physiology,10268,A04,B,M,35,15,09:05,11:55,  W     ,ROWELL,111,Cornbrooks,0
ANPS,020,Ugr Hum Anatomy & Physiology,10269,A05,B,M,35,22,14:30,17:20,  W     ,ROWELL,111,Cornbrooks,0
ANPS,020,Ugr Hum Anatomy & Physiology,10270,A06,B,M,0,33,14:00,16:50,   R    ,ROWELL,111,Cornbrooks,0
ANPS,020,Ugr Hum Anatomy & Physiology,10271,A07,B,M,0,22,18:30,21:20,   R    ,ROWELL,111,Cornbrooks,0
ANPS,020,Ugr Hum Anatomy & Physiology,10272,A08,B,M,35,12,09:05,11:55,    F   ,ROWELL,111,Cornbrooks,0
ANTH,021,Human Cultures,10629,A,L,M,180,147,09:05,09:55,M  W  F   ,WILLMS,301,Shea,3  
ANTH,021,Human Cultures,10633,B,L,M,50,52,14:00,15:15, T  R    ,WILLMS,403,Vivanco,3  
ANTH,021,Human Cultures,10057,Z1,L,C,50,48,18:00,21:00,M       ,WILLMS,403,Sheridan,3  
ANTH,024,Prehistoric Archaeology,10039,Z1,L,C,50,51,18:00,21:00,  W     ,WILLMS,403,Slesar,3  
ANTH,026,Physical Anthropology,10637,A,L,M,50,49,10:10,11:00,M  W  F   ,MORRIL,010,Walrath,3  
ANTH,096,Geog of International Tourism,10150,Z1,L,C,0,2,18:00,21:00,  W     ,LAFAYE,L200,deBurlo,3
ANTH,096,Reb Ways:Cult Pols Soc Mvmnts,10175,Z3,L,C,20,16,18:00,21:00,M       ,LAFAYE,L207,deBurlo,3
ANTH,128,Linguistic Anthropology,12452,A,L,M,44,40,09:30,10:45, T  R    ,LAFAYE,L200,Woolfson,3  
ANTH,162,Cultures of Africa,10640,A,L,M,50,54,11:00,12:15, T  R    ,WILLMS,403,Gordon,3  
ANTH,172,Women  Society & Culture,10642,A,L,M,50,34,10:10,11:00,M  W  F   ,WILLMS,403,Lewin,3  
ANTH,178,Sociolinguistics,10644,A,L,M,25,17,14:00,15:15, T  R    ,WILLMS,511,Woolfson,3  
ANTH,189,Aging in Cross-Cultural Persp,10651,A,L,M,25,13,11:00,12:15, T  R    ,WILLMS,511,Woolfson,3  
ANTH,196,TAP:ISSP Thesis,10659,0,L,M,10,5,TBA,,       ,,,Vivanco,3
ANTH,196,Geog of International Tourism,10156,Z2,L,C,0,2,18:00,21:00,  W     ,LAFAYE,L200,deBurlo,3
ANTH,196,Reb Ways:Cult Pols Soc Mvmnts,10177,Z3,L,C,20,0,18:00,21:00,M       ,LAFAYE,L207,deBurlo,3
ANTH,196,Culture Politics&African Envir,10296,Z4,L,C,20,16,18:00,21:00, T      ,LAFAYE,L102,Sheridan,3
ANTH,198,Readings & Research,10666,A,T,M,999,10,TBA,,       ,,,Staff,1 to 12
ANTH,201,Practicum & Internship,10672,A,I,M,999,2,TBA,,       ,,,Staff,1 to 12
ANTH,220,Develop&Applied Anthropology,10686,A,L,M,25,20,09:30,10:45, T  R    ,LAFAYE,L307,Vivanco,3  
ANTH,228,Social Organization,10690,A,L,M,25,23,09:30,10:45, T  R    ,WILLMS,511,Gordon,3  
ANTH,296,Medical Anthropology,10698,A,L,M,25,9,13:25,14:15,M  W  F   ,WILLMS,403,Shea,3
ANTH,296,Sci&Storytelling Evolution Nar,10705,B,L,M,25,21,12:20,15:00,  W     ,WILLMS,511,Walrath,3
ANTH,296,Central Amer:Landscapes&People,12551,C,L,M,10,11,11:00,12:15, T  R    ,L/L-B,B101,Anderson,3
ANTH,296,Cult Autonomy&Alt Ed Oaxaca MX,10592,Z1,L,C,20,10,09:00,18:00,M T W R F S  ,,,Teran,3
ANTH,298,Advanced Readings & Research,10712,A,T,M,999,3,TBA,,       ,,,Staff,1 to 3
ART,001,Drawing,10646,A,O,M,0,24,08:00,09:50,M  W     ,WILLMS,416,McIntyre,3  
ART,001,Drawing,10648,B,O,M,0,29,10:10,12:00,M  W     ,WILLMS,416,Owen,3  
ART,001,Drawing,10650,C,O,M,0,26,12:20,14:10,M  W     ,WILLMS,416,Campbell,3  
ART,001,Drawing,10652,D,O,M,0,25,15:30,17:20, T  R    ,WILLMS,416,McDevitt,3  
ART,001,Drawing,10654,E,O,M,0,25,16:40,20:30,  W     ,WILLMS,416,Davis,3  
ART,001,Drawing,10070,Z1,O,C,16,17,18:30,21:30, T      ,WILLMS,416,Thaler,3  
ART,002,Two-Dimensional Studies,10656,A,O,M,0,21,12:20,14:10,M  W     ,WILLMS,305,Brennan,3  
ART,002,Two-Dimensional Studies,10657,B,O,M,0,20,14:30,16:20,M  W     ,WILLMS,305,Campbell,3  
ART,002,Two-Dimensional Studies,10660,C,O,M,0,22,16:40,18:20,M  W     ,WILLMS,305,Marmor,3  
ART,002,Two-Dimensional Studies,10662,D,O,M,0,20,08:00,09:50, T  R    ,WILLMS,305,Shea,3  
ART,002,Two-Dimensional Studies,10664,E,O,M,0,20,11:00,12:50, T  R    ,WILLMS,305,Dye,3  
ART,002,Two-Dimensional Studies,10668,F,O,M,0,22,14:00,15:50, T  R    ,WILLMS,305,Dye,3  
ART,003,Three-Dimensional Studies,10669,A,O,M,0,15,10:10,12:00,M  W     ,WILLMS,207,Davison,3  
ART,003,Three-Dimensional Studies,10671,B,O,M,0,17,09:30,11:20, T  R    ,WILLMS,207,Schneider,3  
ART,003,Three-Dimensional Studies,10675,C,O,M,0,17,12:30,14:20, T  R    ,WILLMS,207,Schneider,3  
ART,003,Three-Dimensional Studies,10680,D,O,M,0,16,15:30,17:20, T  R    ,WILLMS,207,Shea,3  
ART,003,Three-Dimensional Studies,10163,Z1,O,C,0,17,18:00,20:50,   R    ,WILLMS,207,McDevitt,3  
ART,004,Intro to Film/Video Production,10683,A,O,M,0,22,11:15,13:05,  W  F   ,LAFAYE,L302,Ungerer,3  
ART,005,Western Art:Ancient - Medieval,10685,A,L,M,0,118,11:00,12:15, T  R    ,FLEMIN,101,Guenther,3  
ART,006,Western Art:Renaissance-Modern,10694,A,L,M,0,108,10:10,11:00,M  W  F   ,FLEMIN,101,Seyller,3  
ART,095,Fundamentals of Lighting,10700,A,O,M,0,5,11:00,12:15, T  R    ,RT THR,110,Schenk,4
ART,095,Mixed Media with Pastel,10164,Z1,A,C,0,16,17:30,20:20, T      ,WILLMS,213,Dye,3
ART,096,TAP:Art of Florence & Siena,10708,A,L,M,15,15,12:30,13:45, T  R    ,WILLMS,402,Fengler-St,3
ART,113,Clay: Hand Building,10714,A,O,M,0,25,11:15,13:05,M  W     ,WILLMS,106,Carter,3  
ART,114,Clay: Wheel Throwing,10176,Z1,O,C,0,18,18:00,20:50,   R    ,WILLMS,106,Carter,3
ART,115,Intermediate Drawing,10717,A,O,M,0,17,12:30,14:20, T  R    ,WILLMS,416,McDevitt,3  
ART,115,Intermediate Drawing,10166,Z1,O,C,0,28,18:00,20:50,   R    ,WILLMS,416,Campbell,3  
ART,121,Painting,10719,A,O,M,0,14,12:20,14:10,M  W     ,WILLMS,212,Davis,3  
ART,121,Painting,10721,B,O,M,0,15,08:00,09:50, T  R    ,WILLMS,213,Dye,3  
ART,133,Printmaking: Lithography,10722,A,O,M,0,15,11:00,12:50, T  R    ,WILLMS,309,Davison,3  
ART,137,Photography,10723,A,O,M,0,19,09:30,11:20, T  R    ,WILLMS,506,Higgins,3  
ART,137,Photography,10724,B,O,M,0,19,12:30,14:20, T  R    ,WILLMS,506,Higgins,3  
ART,138,Color Photography,10727,A,O,M,0,15,10:10,12:00,M  W     ,WILLMS,506,Brennan,3  
ART,140,Hist of Optical Media as Art,10728,A,L,M,0,39,12:30,13:45, T  R    ,LAFAYE,L302,Lyman,3  
ART,141,Sculpture,10731,A,O,M,0,11,11:00,12:50, T  R    ,WILLMS,112,Shea,3  
ART,141,Sculpture,10167,Z1,O,C,0,18,18:00,20:50, T      ,WILLMS,112,McDevitt,3  
ART,143,Intermed Film/Video Production,10733,A,O,M,0,12,14:30,16:20,  W  F   ,LAFAYE,L302,Ungerer,3  
ART,144,Digital Art,10736,A,O,M,0,15,09:05,10:55,M  W     ,WATERM,113T,Marmor,3  
ART,145,Graphic Design,10739,A,O,M,0,13,10:10,12:00,M  W     ,WILLMS,305,McIntyre,3  
ART,145,Graphic Design,10220,Z1,O,C,0,11,16:40,19:30,  W     ,WILLMS,418,McIntyre,3  
ART,158,Northern European 1400-1600,10742,A,L,M,0,26,14:00,15:15, T  R    ,WILLMS,402,Guenther,3  
ART,164,Italian Renaissance Sculpture,10749,A,L,M,0,28,09:30,10:45, T  R    ,WILLMS,402,Fengler-St,3  
ART,170,N Amer Museums&Public Art 20C,10752,A,L,M,0,31,11:00,12:15, T  R    ,WILLMS,402,Lipke,3  
ART,179,Issues in Contempory Art,10755,A,L,M,0,25,15:30,16:45, T  R    ,WILLMS,402,Stone,3  
ART,188,Indian Painting,10759,A,L,M,0,21,13:25,14:15,M  W  F   ,WILLMS,402,Seyller,3  
ART,191,Internship: Field Experience,10813,A,I,M,999,11,TBA,,       ,,,Staff,3  
ART,195,Printmaking: Monoprint,10816,A,O,M,0,17,13:25,15:15,M  W     ,WILLMS,309,Davison,3
ART,195,Mixed Media with Pastel,12705,B,O,C,2,1,17:30,20:20, T      ,WILLMS,213,Dye,3
ART,196,Intermediate Special Topics,12567,A,L,M,10,1,TBA,,       ,,,Fengler-St,3
ART,196,Women Artists Late 19th&20th C,10052,Z1,L,C,0,13,17:30,20:15, T      ,WILLMS,403,Stone,3
ART,197,Rdgs & Rsch:Tutorial in Studio,10822,A,T,M,999,8,TBA,,       ,WILLMS,,Staff,3  
ART,197,Rdgs & Rsch:Tutorial in Studio,12703,B,T,M,1,1,TBA,,       ,,,Staff,3  
ART,215,Advanced Drawing,10826,A,O,M,0,15,14:30,16:20,M  W     ,WILLMS,416,Owen,3  
ART,221,Advanced Painting,11011,A,O,M,0,18,12:30,16:20, T      ,WILLMS,213,Owen,3  
ART,237,Advanced Photography,11013,A,O,M,0,13,13:25,17:15,  W     ,WILLMS,506,Higgins,3  
ART,241,Advanced Sculpture,11015,A,O,M,0,14,12:20,16:10,  W     ,WILLMS,112,Schneider,3  
ART,244,Advanced Digital Art,12453,A,O,M,0,14,11:15,13:05,M  W     ,WATERM,113T,Marmor,3  
ART,281,Advanced Studies in Studio Art,11017,A,T,M,999,23,TBA,,       ,WILLMS,,Staff,3  
ART,282,19th C Landscape: New England,11020,A,L,M,15,11,13:25,16:15,  W     ,WILLMS,418,Lipke,3  
ART,295,Advanced Wheel Throwing,11021,A,O,M,0,9,09:05,10:55,M  W     ,WILLMS,106,Carter,3  
ART,295,Work w/Cultural Diverse Source,11024,B,O,M,0,18,14:30,16:20,M  W     ,WILLMS,402,Carter,3  
ART,296,Islamic Ceramics,12679,A,L,M,1,1,TBA,,       ,,,Seyller,3  
ART,296,History of Modern Comic Strip,12680,B,L,M,1,1,TBA,,       ,,,Seyller,3  
ASCI,043,Fundamentals of Nutrition,10308,A,L,M,0,60,15:30,16:45, T  R    ,ML SCI,235,Carew,3  
ASCI,043,Fundamentals of Nutrition,10097,Z1,L,C,0,9,18:00,20:45,  W     ,ROWELL,118,Paradis,3  
ASCI,110,Principles of Animal Feeding,12568,A,L,M,66,41,09:30,10:45, T  R    ,TERRIL,108,Knapp,4
ASCI,110,Principles of Animal Feeding,10310,A01,B,M,22,0,14:00,16:00, T      ,WATERM,113Q,Knapp,0
ASCI,110,Principles of Animal Feeding,10311,A02,B,M,22,21,13:25,15:20,  W     ,WATERM,113Q,Knapp,0
ASCI,110,Principles of Animal Feeding,10313,A03,B,M,22,20,14:00,16:00,   R    ,WATERM,113Q,Knapp,0
ASCI,118,Appl Animal Health,10314,A,L,M,40,45,19:10,22:10, T      ,TERRIL,108,Levine,3
ASCI,118,Appl Animal Health,10099,Z1,L,C,10,10,19:10,22:10, T      ,TERRIL,108,Levine,3
ASCI,121,Equus,10315,A,L,M,8,6,15:00,17:30, T      ,MRC,,Davis,2 to 4
ASCI,122,Animals in Soc/Animal Welfare,10316,A,L,M,25,28,10:10,11:00,M  W  F   ,TERRIL,222,Rogers,3  
ASCI,122,Animals in Soc/Animal Welfare,10317,B,L,M,25,25,11:15,12:05,M  W  F   ,TERRIL,222,Rogers,3  
ASCI,134,CREAM,10319,A,L,M,18,12,18:30,20:30,M  W R    ,MRC,,Gilmore,4  
ASCI,141,Animal Biology,10321,A,L,M,40,46,11:00,12:15, T  R    ,TERRIL,108,Mischler,4
ASCI,141,Animal Biology,10322,A01,B,M,14,13,08:00,10:50, T      ,HILLS,021,Mischler,0
ASCI,141,Animal Biology,10324,A02,B,M,13,17,14:00,16:50, T      ,HILLS,021,Mischler,0
ASCI,141,Animal Biology,12528,A03,B,M,13,16,13:25,16:15,  W     ,HILLS,021,Mischler,0
ASCI,196,Field Experience,10325,A,L,M,999,14,TBA,,       ,,,Rogers,1 to 15
ASCI,198,Undergraduate Research,10331,A,T,M,999,5,TBA,,       ,,,Plaut,1 to 3
ASCI,205,Equine Reproduction&Management,10333,A,L,M,15,10,TBA,,       ,TERRIL,222,Davis,3  
ASCI,215,Physiology of Reproduction,10338,A,L,M,50,20,11:15,12:05,M  W  F   ,TERRIL,319,Kerr,4
ASCI,215,Physiology of Reproduction,10340,A01,B,M,25,13,14:00,17:00,M       ,HILLS,021,Kerr,0
ASCI,215,Physiology of Reproduction,10341,A02,B,M,25,7,14:00,17:00,   R    ,HILLS,021,Kerr,0
ASCI,220,Lactation & Milking,10342,A,L,M,30,6,09:05,09:55,M  W  F   ,TERRIL,222,McFadden,3  
ASCI,234,Advanced Dairy Management,10343,A,I,M,15,7,TBA,,       ,,,Ballard,15  
ASCI,263,Clinical Vet Medicine,10344,A,L,M,25,24,12:30,13:45, T  R    ,TERRIL,222,Ross,3  
ASCI,281,Animal Sciences Career Seminar,10345,A,L,M,999,45,17:00,19:00, T      ,TERRIL,108,Rogers,1  
ASCI,282,Graduate Seminar,10346,A,L,M,20,8,13:25,14:15,    F   ,TERRIL,108,McFadden,1
ASCI,298,Field Practicum,10347,A,L,M,999,2,TBA,,       ,,,Staff,0.5 to 1
ASCI,298,Special Problems,10348,B,L,M,999,11,TBA,,       ,,,Plaut,0.5 to 1
ASCI,298,Dog Training & Behavior,10349,C,L,M,15,14,18:00,20:30,  W     ,TERRIL,222,Shaw,3
ASCI,298,CREAM Advising,10350,D,L,M,999,5,TBA,,       ,,,Gilmore,0.5 to 1
ASCI,298,Teaching Assistants,10351,E,L,M,999,8,TBA,,       ,,,Plaut,0.5 to 1
ASCI,298,Student Leadership,10352,F,L,M,999,3,TBA,,       ,,,Plaut,1
ASCI,298,2 + 2 Capstone: UVM/VTC,10353,G,L,M,7,2,TBA,,       ,TERRIL,209,Maynard,0.5 to 1
ASCI,298,Diseases of the Eye,10354,H,L,M,20,13,TBA,,       ,,,Koch,1
ASCI,298,Equine Enterprise Mgmt,10355,I,B,M,999,9,13:25,14:15,M  W     ,TERRIL,222,Greene,2
ASCI,298,Equine Industry Issues,10356,J,L,M,999,5,15:10,17:00,   R    ,TERRIL,222,Greene,2
ASCI,298,History of Agriculture,10357,K,D,M,999,6,18:00,21:00,M       ,TERRIL,222,Staff,3
ASCI,298,Comparative Microanatomy,12550,L,L,M,999,5,TBA,,       ,,,Mischler,2
ASCI,298,Embryology&Developmental Biol,12607,M,L,M,999,2,TBA,,       ,,,Mischler,2
ASCI,298,Artificial Insemination,12744,N,L,M,15,11,TBA,,       ,,,Maynard,0.5 to 1
ASCI,298,Dog Training & Behavior,10100,Z1,L,C,5,4,18:00,20:30,  W     ,TERRIL,222,Shaw,3
ASCI,298,Hist of Agriculture & Society,10188,Z2,L,C,30,1,18:00,21:00,M       ,TERRIL,222,Staff,3
ASCI,391,Master's Thesis Research,10358,A,T,M,999,6,TBA,,       ,,,Plaut,1 to 9
ASCI,392,Independent Literature Rsch,12771,A,I,M,1,0,TBA,,       ,,,Plaut,3
ASCI,491,Doctoral Dissertation Research,10359,A,T,M,999,5,TBA,,       ,,,Plaut,1 to 12
BIOC,212,Biochemistry of Human Disease,12392,A,L,M,50,23,11:15,12:05,M  W  F   ,GIVN C,C443,Chiu,3  
BIOC,302,General Biochemistry,12393,A,L,M,50,30,TBA,,       ,GIVN C,C443,Long,3  
BIOC,305,Medical Biochemistry,12781,A,L,M,1,0,TBA,,       ,,,Staff,3  
BIOC,306,Medical Biochemistry,12394,A,L,M,999,0,TBA,,       ,,,Tracy,3  
BIOC,308,Special Topics,12395,A,B,M,999,5,TBA,,       ,,,Mann,3
BIOC,331,Nucleic Acids,12396,A,L,M,999,0,TBA,,       ,GIVN C,C443,Morrical,3  
BIOC,371,Physical Biochemistry,12397,A,L,M,999,8,TBA,,       ,,,Lyons,3  
BIOC,375,Cancer Biology,12402,A,L,M,999,9,14:00,15:15, T  R    ,GIVN C,C443,Chiu,3  
BIOC,375,Cancer Biology,12767,WD,L,M,0,0,TBA,,       ,,,Chiu,3  
BIOC,381,Seminar,12398,A,L,M,999,5,14:30,15:30, T      ,GIVN C,C443,Berger,1  
BIOC,391,Master's Thesis Research,12399,A,T,M,999,0,TBA,,       ,,,Staff,1 to 12
BIOC,392,Independent Literature Rsch,12400,A,B,M,999,0,TBA,,       ,,,Staff,1 to 12
BIOC,491,Doctoral Dissertation Research,12401,A,T,M,999,3,TBA,,       ,,,Mann,1 to 12
BIOL,002,Principles of Biology,10658,A,L,M,220,209,11:15,12:05,M  W  F   ,ML SCI,235,Heinrich,4
BIOL,002,Principles of Biology,10667,A01,B,M,20,18,12:30,15:15, T      ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10670,A02,B,M,20,19,15:30,18:15, T      ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10673,A03,B,M,20,17,19:00,21:40, T      ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10677,A04,B,M,20,19,12:20,15:20,  W     ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10681,A05,B,M,20,21,15:35,18:35,  W     ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10684,A06,B,M,20,20,19:00,21:40,  W     ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10687,A07,B,M,20,16,08:00,10:45,   R    ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10689,A08,B,M,20,19,12:30,15:15,   R    ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10691,A09,B,M,20,20,15:30,18:15,   R    ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10693,A10,B,M,20,21,19:00,21:40,   R    ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10695,A11,B,M,20,18,08:00,10:45, T      ,ML SCI,Y114,Heinrich,0
BIOL,002,Principles of Biology,10697,B,L,M,105,96,09:05,09:55,M  W  F   ,ML SCI,235,Heinrich,4
BIOL,002,Principles of Biology,10701,B01,B,M,15,14,12:30,15:15, T      ,ML SCI,Y112,Heinrich,0
BIOL,002,Principles of Biology,10704,B02,B,M,15,12,15:30,18:15, T      ,ML SCI,Y112,Heinrich,0
BIOL,002,Principles of Biology,10707,B03,B,M,15,14,12:20,15:20,  W     ,ML SCI,Y112,Heinrich,0
BIOL,002,Principles of Biology,10710,B04,B,M,15,15,15:35,18:35,  W     ,ML SCI,Y112,Heinrich,0
BIOL,002,Principles of Biology,10713,B05,B,M,15,15,08:00,10:45,   R    ,ML SCI,Y112,Heinrich,0
BIOL,002,Principles of Biology,10716,B06,B,M,15,14,12:30,15:15,   R    ,ML SCI,Y112,Heinrich,0
BIOL,002,Principles of Biology,10718,B07,B,M,15,11,15:30,18:15,   R    ,ML SCI,Y112,Heinrich,0
BIOL,002,Principles of Biology,10180,Z1,L,C,30,21,16:00,17:20, T  R    ,STAFFO,101,Goodnight,4
BIOL,002,Principles of Biology,12608,Z2,B,C,15,12,19:00,21:40,M       ,ML SCI,007,Goodnight,0
BIOL,002,Principles of Biology,12609,Z3,B,C,15,7,19:00,21:40, T      ,ML SCI,007,Goodnight,0
BIOL,004,The Human Body,10720,A,L,M,175,194,17:00,18:15,M  W     ,ML SCI,235,Mitchell,3  
BIOL,004,The Human Body,10181,Z1,L,C,30,22,17:00,18:15,M  W     ,ML SCI,235,Mitchell,3  
BIOL,012,Exploring Biology,10726,A,L,M,45,46,17:00,19:00,  W     ,WILLMS,301,Brody,4
