 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,010,Introductory Biochemistry,10489,A,L,M,25,10,10:10,11:00,M  W  F   ,ROWELL,242,Baribault,3  
AGBI,191,Biochemistry of Nucleic Acids,10496,A,L,M,30,4,09:30,10:45, T  R    ,ROWELL,242,Weller,2  
AGBI,195,Special Topics,10499,A,B,M,10,0,TBA,,       ,,,Staff,1 to 3
AGBI,195,Student Teach Lab Biochemistry,10543,B,D,M,5,0,TBA,,       ,HILLS,128,Baribault,1 to 3
AGBI,198,Undergraduate Research,10545,A,B,M,999,1,TBA,,       ,,,Barrington,1 to 3
AGBI,202,General Biochemistry Lab,10547,A,B,M,12,9,13:25,16:25,M       ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,10550,B,B,M,12,7,08:00,10:45, T      ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,10552,C,B,M,12,8,13:25,16:25,  W     ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,10554,D,B,M,12,2,08:00,10:45,   R    ,HILLS,128,Baribault,1  
AGBI,230,Advanced Biochemistry,10556,A,L,M,25,4,09:05,09:55,M  W  F   ,ROWELL,242,Currier,3  
AGBI,231,Advanced Biochemistry Lab,10558,A,B,M,20,4,12:30,15:15, T      ,HILLS,122,Currier,1  
AGBI,295,Special Topics,10559,A,B,M,10,2,TBA,,       ,,,Barrington,1 to 12
AGBI,301,Special Problems,10560,A,B,M,5,0,TBA,,       ,,,Barrington,1 to 3
AGBI,381,Biochemistry Seminar,10561,A,L,M,5,1,12:20,13:10,M       ,HILLS,100,Currier,1  
AGBI,391,Master's Thesis Research,10562,A,T,M,5,0,TBA,,       ,,,Barrington,1 to 18
AGBI,491,Doctoral Dissertation Research,10563,A,T,M,5,1,TBA,,       ,,,Barrington,1 to 12
AGRI,095,Introductory Special Topics,12064,A,L,M,10,11,07:45,09:15, T  R    ,WATERM,401,Wadley-Bai,1 to 3
AGRI,095,Introductory Special Topics,12067,B,L,M,10,9,07:45,09:15, T  R    ,WATERM,402,Brauer,1 to 3
AGRI,095,Introductory Special Topics,12070,D,L,M,10,8,16:40,18:00,M  W     ,81 UHT,100,Huot,1 to 3
AGRI,095,Introductory Special Topics,12071,E,L,M,10,13,17:00,18:30, T  R    ,114UHT,100,Lawrence,1 to 3
AGRI,095,Introductory Special Topics,12073,F,L,M,10,11,15:30,18:30, T      ,120UHT,108,Staff,1 to 3
AGRI,095,Introductory Special Topics,12074,G,L,M,10,12,17:00,20:00, T      ,81 UHT,100,Nelson,1 to 3
AGRI,095,Introductory Special Topics,12075,H,L,M,10,11,16:40,19:40,  W     ,ROWELL,242,Feitelberg,1 to 3
AGRI,095,Introductory Special Topics,12076,I,L,M,10,14,17:00,20:00,  W     ,104UHT,100,Sandoval,1 to 3
AGRI,196,Special Topics Internship,10581,A,I,M,999,1,TBA,,       ,,,Foss,0 to 12
AH,095,Race & Culture,12002,A,L,M,20,10,07:45,09:15, T  R    ,WATERM,401,Wadley-Bai,1  
AH,095,Race & Culture,12005,B,L,M,20,5,07:45,09:15, T  R    ,WATERM,402,Brauer,1  
AH,095,Race & Culture,12007,D,L,M,20,19,16:40,18:00,M  W     ,81 UHT,100,Huot,1  
AH,095,Race & Culture,12010,E,L,M,20,17,17:00,18:30, T  R    ,104UHT,107,Lawrence,1  
AH,095,Race & Culture,12022,F,L,M,20,17,15:30,18:30, T      ,120UHT,108,Staff,1  
AH,095,Race & Culture,12025,G,L,M,20,17,17:00,20:00, T      ,81 UHT,100,Staff,1  
AH,095,Race & Culture,12027,H,L,M,20,19,16:40,19:40,  W     ,ROWELL,242,Nelson,1  
AH,095,Race & Culture,12029,I,L,M,20,19,17:00,20:00,  W     ,104UHT,100,Sandoval,1  
AH,120,Health Care Ethics,11496,A,L,M,17,16,16:30,18:00, T  R    ,ROWELL,242,Huot,3  
AH,120,Health Care Ethics,10001,Z1,L,C,8,1,16:30,18:00, T  R    ,ROWELL,242,Huot,3  
ALAN,055,Racism and American Culture,11397,A,L,M,25,24,11:15,12:05,M  W  F   ,VOTEY,254,Coleman,3  
ALAN,196,American Indian Thought,11399,A,L,M,5,4,13:25,14:15,M  W  F   ,TERRIL,222,Grinde Jr.,3  
ALAN,196,African American Wmns History,11401,B,L,M,5,4,09:05,09:55,M  W  F   ,TORREY,201,Coleman,3  
ALAN,196,Intermediate Special Topics,12549,C,L,M,999,1,TBA,,       ,,,Grinde Jr.,3  
