 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
EDCO,350,Prof Issues in Counseling,60039,A,L,C,15,9,12:30,17:00,M T W R F   ,WATERM,426,Coffey,3  
EDCO,376,Chem Dependency:Etiology&Trtmt,60351,A,L,C,25,18,08:30,12:30,M T W R F   ,WATERM,457,Quintilian,3  
EDCO,390,Advanced Counseling Seminar,60040,A,L,C,12,5,08:00,12:30,M T W R F   ,WATERM,400,Peterson,3  
EDCO,394,Brief Therapy:Innov in Therapy,60041,A,L,C,20,6,08:00,12:30,M T W R F   ,WATERM,457,Gottlieb,3
EDCO,397,Independent Study,60682,A,T,M,0,1,TBA,,       ,,,Mohler,1 to 6
EDEL,200,Tchg Strat Multilingual Clssrm,60044,B,L,C,40,6,08:00,15:00,M T W R F   ,LAFAYE,L210,Mosteiro-M,3
EDEL,200,Super Science Workshop,60276,D,L,C,22,7,08:00,13:00,M T W R F   ,WATERM,539,Hapai,2
EDEL,200,Observing British Schools,60279,EG1,L,C,10,1,TBA,,       ,,,Lang,3
EDEL,200,Sem Experienced Multiage Tchrs,60278,F,L,C,15,6,08:30,13:00,M T W R F   ,,,Rathbone,3
EDEL,200,9th Symposium Authors&Illustrs,60431,G,L,C,30,12,08:00,16:00,M T W R F   ,KALKIN,110,Lang,3
EDEL,200,Good 1st Tchg:Promising Pract,60469,H,L,C,30,11,08:00,12:00,   R F   ,WATERM,539,Chomsky-Hi,3
EDEL,376,Lab Exp Rdg&Related Lang Instr,60280,SB1,L,C,15,13,08:00,12:00,M T W R F   ,,,Lipson,3  
EDFS,206,Compar Educ:Focus Latin Amer,60048,A,L,C,20,13,08:00,12:15,M T W R F   ,ROWELL,110,Vargas,3  
EDFS,209,Intro to Research Methods,60361,A,L,C,999,25,08:15,12:15,M T W R F   ,WATERM,427,Fishell,3  
EDFS,255,School as Social Institution,60049,A,L,C,20,18,08:00,12:15,M T W R F   ,VOTEY,220,McCollum,3  
EDFS,303,Ethics Helping Relationships,60050,A,L,C,20,19,16:00,20:00,M T W R F   ,WATERM,400,Nash,3  
EDFS,314,Modes of Inquiry:Dewey&Ed Ref,60051,A,L,C,20,13,08:00,12:15,M T W R F   ,L/L-A,A101,Sherman,3  
EDFS,391,Master's Thesis Research,60502,A,T,M,999,1,TBA,,       ,,,Staff,1 to 18
EDFS,397,Problems in Education,60500,A,L,M,999,1,TBA,,       ,,,Shiman,3
EDHE,200,Holistic Health,60052,A,L,C,20,11,18:00,21:15, T  R    ,L/L-B,B101,Jordan,3
EDHE,200,Tchg Health in Middle Grades,60053,B,L,C,20,10,08:00,16:00,M T W R F   ,KALKIN,101,Murphy,3
EDHE,200,SDI:Hlth Curr Intgr w/Vt Frmwk,60635,ST1,L,C,999,15,08:30,15:30,M T W R F   ,,,Johnson,1 to 6
EDHI,380,Controversies of the Academy,60054,A,L,C,20,11,16:00,20:00,M T W R F   ,ROWELL,239,Hunter,3  
EDHI,380,Cultural Pluralism Higher Ed,60055,B,L,C,15,7,16:30,20:40,M T W R F   ,ROWELL,115,Manning,3  
EDHI,395,Lab Experience in Education,60590,A,I,M,999,1,TBA,,       ,,,Gribbons,2  
