 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,195,Special Topics,90025,A,L,M,10,1,TBA,,       ,,,Staff,1 to 3
AGBI,195,Student Teaching Lab,90026,B,L,M,6,2,TBA,,       ,HILLS,128,Staff,1 to 3
AGBI,198,Undergraduate Research,90027,A,B,M,12,0,TBA,,       ,,,Barrington,1 to 3
AGBI,201,General Biochemistry,90028,A,L,M,102,95,11:00,11:50,M  W  F   ,L/L CM,115,Weller,3  
AGBI,202,General Biochemistry Lab,90029,A,B,M,12,12,13:10,16:00,M       ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,90030,B,B,M,12,13,08:00,11:00, T      ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,90031,C,B,M,12,13,13:10,16:00,  W     ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,90032,D,B,M,12,11,08:00,11:00,   R    ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,90033,E,B,M,12,12,13:10,16:00,   R    ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,90034,F,B,M,12,12,13:10,16:00,    F   ,HILLS,128,Baribault,1  
AGBI,220,Molecular Biology,90035,A,L,M,30,9,09:00,09:50,M  W  F   ,ROWELL,118,Currier,3  
AGBI,221,Molecular Biology Lab,90036,A,B,M,30,8,13:10,16:00, T      ,HILLS,122,Weller,1  
AGBI,250,Plant Biochemistry,90037,A,L,M,10,4,08:00,08:50, T  R    ,ROWELL,115,Currier,2  
AGBI,295,Special Topics,90038,A,B,M,10,6,TBA,,       ,,,Staff,1 to 12
AGBI,301,Special Problems,90039,A,B,M,5,0,TBA,,       ,,,Staff,1 to 3
AGBI,381,Biochemistry Seminar,90040,A,L,M,5,1,12:10,13:00,M       ,HILLS,100,Barrington,1  
AGBI,391,Master's Thesis Research,90041,A,T,M,5,1,TBA,,       ,,,Staff,1 to 18
AGBI,491,Doctoral Dissertation Research,90042,A,T,M,5,0,TBA,,       ,,,Staff,1 to 12
AGRI,095,Introductory Special Topics,91215,A,L,M,30,17,07:45,09:15, T  R    ,WATERM,457,Silverman,1 to 3
AGRI,095,Introductory Special Topics,91217,B,L,M,30,16,17:00,18:30,M  W     ,104UHT,100,Lawrence,1 to 3
AGRI,095,Introductory Special Topics,91219,C,L,M,30,21,16:30,18:00, T  R    ,WATERM,458,Burrell,1 to 3
AGRI,095,Introductory Special Topics,91221,D,L,M,30,19,15:10,16:40,M  W     ,ROWELL,115,Lachapelle,1 to 3
AGRI,095,Introductory Special Topics,91224,E,L,M,30,22,16:10,17:40,M  W     ,69 UHT,100,Heading-Gr,1 to 3
AGRI,095,Introductory Special Topics,91226,F,L,M,30,22,16:30,18:00, T  R    ,WATERM,402,Sandoval,1 to 3
AGRI,095,Introductory Special Topics,91230,G,L,M,30,24,15:10,16:40,M  W     ,88 UHT,107,Dickerson,1 to 3
AGRI,095,Introductory Special Topics,91234,H,L,M,30,19,16:30,18:00, T  R    ,WATERM,540,Murphy,1 to 3
AGRI,095,Introductory Special Topics,91236,I,L,M,30,11,15:10,16:40,M  W     ,120UHT,100,Silverman,1 to 3
AGRI,095,Introductory Special Topics,91239,J,L,M,30,19,16:30,18:00, T  R    ,ROWELL,103,Lachapelle,1 to 3
AGRI,095,Introductory Special Topics,91240,K,L,M,30,15,07:45,09:15,M  W     ,ROWELL,115,Brauer,1 to 3
AGRI,095,Introductory Special Topics,91243,L,L,M,30,11,07:45,09:15, T  R    ,WATERM,457,Sandoval,1 to 3
AGRI,095,Introductory Special Topics,91244,M,L,M,30,5,16:10,17:40,M  W     ,69 UHT,100,Dickerson,1 to 3
AGRI,095,Introductory Special Topics,91247,N,L,M,30,14,16:30,18:00, T  R    ,WATERM,402,Lawrence,1 to 3
