 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AIS,095,Palestine/Israel:Lit Interven,60994,OL1,L,C,20,7,TBA,,       ,ONLINE,SEE NOTES,Buyze,3
AIS,095,Mafia&Capitalism-Russian Style,60675,Z1,L,C,20,5,08:30,12:00,M  W  F   ,OMANEX,A500,McKenna,3
AIS,195,Geography of South Asia,60653,OL1,L,C,20,2,TBA,,       ,ONLINE,SEE NOTES,Bose,3
AIS,195,UVM in Ghana: A Discovery Prgm,60968,TR1,L,C,12,9,TBA,,       ,OFFCMP,SEE NOTES,Bentil,3
AIS,195,UVM in Ghana: A Discovery Prgm,61078,TR2,L,C,10,7,TBA,,       ,OFFCMP,SEE NOTES,Bentil,3
AIS,195,Geography of Canada,60651,Z1,L,C,25,1,17:00,20:30, T W R    ,OMANEX,A202,Deslaurier,3
AIS,295,Costa Rica for Educators,60952,TR1,L,C,20,2,TBA,,       ,OFFCMP,SEE NOTES,Carvellas,3
ANFS,491,Doctoral Dissertation,60720,A,T,M,10,1,TBA,,       ,ONCMP,SEE NOTES,Harvey-Ber,1 to 18
ANNB,201,Human Gross Anatomy,60049,Z1,L,C,54,35,14:01,16:30, T  R    ,GIVN E,E401,May,5
ANNB,301,Medical Gross Anatomy,60106,Z1,L,C,50,10,13:00,17:00,M T W R F   ,GIVN E,E401,Ezerman,8
ANNB,391,Master's Thesis Research,60729,A,T,M,10,0,TBA,,       ,,,Forehand,1 to 18
ANNB,491,Doctoral Dissertation Research,60731,A,T,M,10,0,TBA,,       ,,,Forehand,1 to 18
ANTH,021,D2: Human Cultures,60872,Z2,L,C,30,8,09:00,11:30,M T W R    ,ROWELL,118,Ziegler-Ot,3
ANTH,024,D2: Prehistoric Archaeology,60829,OL1,L,C,20,10,TBA,,       ,ONLINE,SEE NOTES,Wesson,3
ANTH,026,Biological  Anthropology,60823,OL1,L,C,20,20,TBA,,       ,ONLINE,SEE NOTES,Blom,3
ANTH,028,D2: Linguistic Anthropology,60815,OL1,L,C,20,18,TBA,,       ,ONLINE,SEE NOTES,Dickinson,3
ANTH,028,D2: Linguistic Anthropology,61077,OL2,L,C,20,15,TBA,,       ,ONLINE,SEE NOTES,Dickinson,3
ANTH,095,Language and the Mind,60833,OL1,L,C,20,8,TBA,,       ,ONLINE,SEE NOTES,Manetta,3
ANTH,095,Islam & Cultural Diversity,60835,OL2,L,C,20,7,TBA,,       ,ONLINE,SEE NOTES,Steinberg,3
ANTH,095,Doing Anthropology,60953,Z1,L,C,25,8,08:30,11:00,M T W R    ,LAFAYE,L200,Torrence,3
ANTH,142,Introduction to Syntax,60981,OL1,L,C,20,13,TBA,,       ,ONLINE,SEE NOTES,Manetta,3
ANTH,195,Anthropology of Sports,60825,OL1,L,C,20,20,TBA,,       ,ONLINE,SEE NOTES,Eastman,3
ANTH,195,Anthropology of Cycle Sport,60826,OL2,L,C,20,6,TBA,,       ,ONLINE,SEE NOTES,Gilley,3
ANTH,195,Dietrologia:Conspcy&Cul Italy,60827,OL3,L,C,20,5,TBA,,       ,ONLINE,SEE NOTES,Gilley,3
ANTH,195,Archaeology of the Americas,60831,OL4,L,C,20,8,TBA,,       ,ONLINE,SEE NOTES,Van Keuren,3
ANTH,195,Gender in the Middle East,60808,OL5,L,C,20,15,TBA,,       ,ONLINE,SEE NOTES,Smith,3
ANTH,197,Readings & Research,61054,Z2,I,C,1,1,TBA,,       ,,,Gilley,1 to 6
ANTH,200,Field Work in Archaeology,60832,Z1,L,C,15,8,08:00,16:30,M T W R F   ,ONCMP,SEE NOTES,Van Keuren,6
ARTH,005,Western Art:Ancient - Medieval,60052,Z1,L,C,25,15,17:00,20:30, T W R    ,WILLMS,402,Mierse,3
ARTH,170,20th Century Art: 1900-1940,60868,Z1,L,C,25,11,13:00,16:30, T  R    ,WILLMS,402,Stone,3
ARTS,001,Drawing,60858,Z1,O,C,18,16,09:00,12:15,M T W R    ,WILLMS,416,Fry,3
ARTS,001,Drawing,60861,Z2,O,C,18,12,12:30,16:45, T  R    ,WILLMS,416,Warren,3
ARTS,003,Three-Dimensional Studies,60860,Z1,O,C,15,9,13:00,16:15,M T W R    ,WILLMS,206,McDevitt,3
ARTS,095,Jewlery Perspectives,61174,WD,O,C,1,2,13:00,16:15,       ,,,,3
ARTS,095,Comics: Drawing a Narrative,60865,Z1,O,C,12,9,09:00,12:15,M T W R    ,WILLMS,305,Fawkes,3
ARTS,095,Jewelry Perspectives,60867,Z2,O,C,12,9,09:00,13:00,M  W  F   ,WILLMS,202,Peters,3
ARTS,095,Mural Painting: Hist&Technique,61090,Z4,O,C,15,6,16:00,19:15,M T W R    ,WILLMS,213,Haggart,3
ARTS,095,Jewelry Perspectives,61134,Z5,O,C,12,6,13:00,17:00,M  W  F   ,WILLMS,202,Peters,3
ARTS,114,Clay: Wheel Throwing,60862,Z1,O,C,15,9,09:00,12:15,M T W R    ,WILLMS,106,Carter,3
ARTS,121,Painting,60864,Z1,O,C,15,15,09:00,16:00,   R    ,WILLMS,213,Davis,3
ARTS,141,Sculpture,60866,Z1,O,C,14,13,13:00,16:15,M T W R    ,WILLMS,416,McDevitt,3
ARTS,195,Clay: Raku,60863,Z1,O,C,15,13,09:00,12:15,M T W R    ,WILLMS,106,Carter,3
ASCI,043,Fundamentals of Nutrition,60587,OL1,L,C,10,2,TBA,,       ,ONLINE,SEE NOTES,Paradis,3
ASCI,043,Fundamentals of Nutrition,60219,OL2,L,C,15,0,TBA,,       ,ONLINE,SEE NOTES,Paradis,3
ASCI,134,CREAM,60221,Z1,L,C,7,2,TBA,,       ,OFFCMP,SEE NOTES,Barlow,4
ASCI,135,CREAM,60223,Z1,L,C,7,0,TBA,,       ,OFFCMP,SEE NOTES,Barlow,4
ASCI,297,Zoos Exotics EndangeredSpecies,61052,TR1,L,C,14,13,TBA,,       ,OFFCMP,SEE NOTES,Erickson,3
ASCI,391,Master's Thesis Research,60736,A,T,M,15,1,TBA,,       ,,,Staff,1 to 10
BIOC,391,Master's Thesis Research,61120,A,T,M,5,0,TBA,,       ,,,Staff,1 to 12
BIOC,491,Doctoral Dissertation Research,61121,A,T,M,18,5,TBA,,       ,,,Staff,1 to 12
BIOL,001,Principles of Biology,60187,Z01,B,C,20,19,13:00,16:30, T  R    ,ML SCI,114,Farrell,0
BIOL,001,Principles of Biology,60182,Z02,B,C,20,18,08:30,12:00, T  R    ,ML SCI,114,Farrell,0
BIOL,001,Principles of Biology,60591,Z1,L,C,40,37,08:30,12:00,M  W  F   ,LAFAYE,L403,Farrell,4
BIOL,002,Principles of Biology,60189,Z01,B,C,20,18,08:30,12:00, T  R    ,ML SCI,114,Farrell,0
BIOL,002,Principles of Biology,60191,Z02,B,C,20,14,13:00,16:30, T  R    ,ML SCI,114,Farrell,0
BIOL,002,Principles of Biology,60590,Z1,L,C,40,32,08:30,12:00,M  W  F   ,LAFAYE,L300,Farrell,4
BIOL,003,Human Biology,60610,Z1,L,C,32,14,08:30,12:00, T W R    ,LAFAYE,L411,Mitchell,3
BIOL,193,Internship in Biology,60655,Z1,I,C,5,4,TBA,,       ,,,Vigoreaux,3
BIOL,197,Undergraduate Research,60656,Z1,T,C,5,3,TBA,,       ,,,Vigoreaux,3 or 6
BIOL,381,Independent research Helix,60669,Z1,L,C,5,2,TBA,,       ,ONCMP,SEE NOTES,Bress,0 to 4
BIOL,391,Master's Thesis Rsch,60666,A,T,M,5,0,TBA,,       ,,,VanHouten,1 to 10
BIOL,491,Doctoral Dissertation Rsch,60667,A,T,M,12,5,TBA,,       ,,,VanHouten,1 to 10
BSAD,017,Business Law,60229,OL1,L,C,25,6,TBA,,       ,ONLINE,SEE NOTES,Kasper,3
BSAD,018,Business Law,60611,OL1,L,C,25,10,TBA,,       ,ONLINE,SEE NOTES,Kasper,3
BSAD,060,Financial Accounting,60230,Z1,L,C,30,11,09:00,11:30,M T W R    ,KALKIN,110,Dempsey,3
BSAD,061,Managerial Accounting,60232,Z1,L,C,30,21,09:00,11:30,M T W R    ,KALKIN,325,Hodgdon,3
BSAD,065,Fundamentals of Accounting,60855,Z1,L,C,30,9,09:00,11:30,M T  R F   ,KALKIN,004,Woodman,4
BSAD,101,Business Savvy,60857,Z1,L,C,36,18,08:30,19:00,M T W R F S U ,KALKIN,325,Tomas,6
BSAD,120,Prin Mgmt & Org Behavior,60242,Z1,L,C,30,8,13:00,16:30,M  W  F   ,KALKIN,001,Jones,3
BSAD,132,Political Envir of Business,60246,Z1,L,C,20,11,08:00,11:30,M T W R    ,KALKIN,004,Vanden Ber,3
BSAD,141,Mgmt Information Systems,60250,Z1,L,C,20,8,13:00,16:30,M  W  F   ,KALKIN,004,Kraushaar,3
BSAD,150,Marketing Management,60258,Z1,L,C,20,10,09:00,13:00,M T W R F   ,KALKIN,001,Noordewier,3
BSAD,173,Production&Operations Analysis,60262,Z1,L,C,40,10,17:00,20:30, T  R    ,KALKIN,003,McDowell,3
BSAD,180,Managerial Finance,60263,Z1,L,C,30,26,12:30,15:00,M T W R    ,LAFAYE,L108,Dempsey,3
BSAD,191,Strategy and Competition,60918,Z1,L,C,20,7,13:00,16:00,M T W R F   ,VOTEY,367,Meier,3
BSAD,195,Doing Business in China,60894,TR1,L,C,30,19,TBA,,       ,OFFCMP,SEE NOTES,Gurdon,3
