 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,195,Special Topics,90579,A,L,M,10,1,TBA,,       ,,,Vogelmann,1 to 3
AGBI,195,Student Teaching Lab,90584,B,B,M,6,0,TBA,,       ,HILLS,128,Vogelmann,1 to 3
AGBI,198,Undergraduate Research,90585,A,B,M,12,0,TBA,,       ,,,Vogelmann,1 to 3
AGBI,201,General Biochemistry,90587,A,L,M,120,85,11:15,12:05,M  W  F   ,VOTEY,105,Currier,3  
AGBI,202,General Biochemistry Lab,90590,A,B,M,14,12,13:25,16:24,M       ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90591,B,B,M,14,14,08:00,10:45, T      ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90594,C,B,M,14,8,13:10,16:00, T      ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90596,D,B,M,14,10,13:25,16:25,  W     ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90597,E,B,M,14,13,08:00,10:45,   R    ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90599,F,B,M,14,8,13:10,16:00,   R    ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90600,G,B,M,14,1,13:25,16:25,    F   ,HILLS,128,Currier,1  
AGBI,295,Special Topics,90603,A,B,M,10,0,TBA,,       ,,,Vogelmann,1 to 12
AGBI,301,Special Problems,90605,A,B,M,5,0,TBA,,       ,,,Vogelmann,1 to 3
AGBI,391,Master's Thesis Research,90608,A,T,M,5,0,TBA,,       ,,,Vogelmann,1 to 18
AGBI,491,Doctoral Dissertation Research,90610,A,T,M,5,0,TBA,,       ,,,Vogelmann,1 to 12
AGRI,085,Computer Applications,90588,A,L,M,40,32,12:30,13:45,   R    ,HILLS,234,Leonard,3
AGRI,085,Computer Applications,90844,A01,B,M,20,18,14:00,16:00, T      ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,90854,A02,B,M,20,14,09:05,11:00,    F   ,MORRIL,005,Leonard,0
AGRI,125,Teaching Assistant Development,90602,A,L,M,25,19,17:00,18:00,   R    ,MORRIL,005,Leonard,3  
AGRI,183,Communication Methods,90607,A,L,M,90,64,17:00,20:00,  W     ,LAFAYE,L207,Patterson ,0 or 3
