 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,195,Special Topics,90001,A,B,M,10,0,TBA,,       ,HILLS,,Staff,1 to 3
AGBI,195,Student Teaching Lab,90002,B,L,M,6,3,TBA,,       ,HILLS,128,Currier,1 to 3
AGBI,198,Undergraduate Research,90003,A,B,M,12,1,TBA,,       ,HILLS,,Barrington,1 to 3
AGBI,201,General Biochemistry,90004,A,L,M,125,125,11:15,12:05,M  W  F   ,ROWELL,103,Weller,3  
AGBI,202,General Biochemistry Lab,90005,A,B,M,12,12,13:25,16:25,M       ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90006,B,B,M,12,14,08:00,10:45, T      ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90008,C,B,M,12,11,13:25,16:25,  W     ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90009,D,B,M,12,8,08:00,10:45,   R    ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90010,E,B,M,12,11,13:10,16:00,   R    ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,90007,F,B,M,12,14,13:25,16:25,    F   ,HILLS,128,Currier,1  
AGBI,202,General Biochemistry Lab,92647,Z1,L,C,12,11,19:00,22:00,   R    ,HILLS,128,Currier,1  
AGBI,220,Molecular Biology,90011,A,L,M,30,6,09:05,09:55,M  W  F   ,LAFAYE,L202,Currier,3  
AGBI,221,Molecular Biology Lab,90028,A,B,M,30,5,12:30,16:45, T      ,HILLS,133,Currier,1  
AGBI,295,Special Topics,90030,A,B,M,10,0,TBA,,       ,HILLS,,Staff,1 to 12
AGBI,301,Special Problems,90031,A,B,M,5,0,TBA,,       ,HILLS,,Staff,1 to 3
AGBI,381,Biochemistry Seminar,90032,A,L,M,5,0,12:20,13:10,M       ,HILLS,100,Barrington,1  
AGBI,391,Master's Thesis Research,90034,A,T,M,5,0,TBA,,       ,HILLS,,Staff,1 to 18
AGBI,491,Doctoral Dissertation Research,90035,A,T,M,5,1,TBA,,       ,HILLS,,Staff,1 to 12
AGRI,095,Introductory Special Topics,90981,A,L,M,10,12,07:45,09:15, T  R    ,WATERM,400,Wadley-Bai,1 to 3
AGRI,095,Introductory Special Topics,90985,B,L,M,10,6,15:30,18:30, T      ,LAFAYE,L300,Allen,1 to 3
AGRI,095,Introductory Special Topics,90986,C,L,M,10,8,13:25,16:25,M       ,ROWELL,244,Feitelberg,1 to 3
AGRI,095,Introductory Special Topics,90987,D,L,M,10,14,17:00,20:00,  W     ,WATERM,458,Lawrence,1 to 3
AGRI,095,Introductory Special Topics,90988,E,L,M,10,8,17:00,20:00, T      ,LAFAYE,L108,Sandoval,1 to 3
AGRI,095,Introductory Special Topics,90989,F,L,M,10,11,16:00,19:00,M       ,LAFAYE,L102,Nelson,1 to 3
AGRI,095,Introductory Special Topics,90990,G,L,M,10,8,15:35,17:05,M  W     ,WATERM,419,Smith,1 to 3
AGRI,095,Introductory Special Topics,90991,H,L,M,10,10,17:00,18:15, T  R    ,ANGELL,B104,Brown,1 to 3
AGRI,095,Introductory Special Topics,90993,I,L,M,10,10,15:30,17:00, T  R    ,ANGELL,B104,Lachapelle,1 to 3
AGRI,095,Introductory Special Topics,90994,J,L,M,10,13,16:45,18:15,M  W     ,VOTEY,220,Burrell,1 to 3
AGRI,095,Introductory Special Topics,91002,K,L,M,10,10,07:45,09:15, T  R    ,WATERM,400,Wadley-Bai,1 to 3
AGRI,095,Introductory Special Topics,91004,L,L,M,10,8,07:45,09:15, T  R    ,WATERM,402,Brauer,1 to 3
AGRI,095,Introductory Special Topics,91005,M,L,M,10,9,15:30,18:30, T      ,LAFAYE,L300,Allen,1 to 3
AGRI,095,Introductory Special Topics,91007,N,L,M,10,8,13:25,16:25,M       ,ROWELL,244,Feitelberg,1 to 3
AGRI,095,Introductory Special Topics,91008,O,L,M,10,6,17:00,20:00, T      ,LAFAYE,L108,Sandoval,1 to 3
AGRI,095,Introductory Special Topics,91009,P,L,M,10,9,16:00,19:00,M       ,LAFAYE,L102,Nelson,1 to 3
AGRI,095,Introductory Special Topics,91010,Q,L,M,10,10,17:00,20:00,  W     ,WATERM,458,Lawrence,1 to 3
AGRI,095,Introductory Special Topics,91011,R,L,M,10,10,16:40,18:10,M  W     ,VOTEY,220,Williams,1 to 3
AGRI,095,Introductory Special Topics,91012,S,L,M,10,10,17:00,18:15, T  R    ,TERRIL,222,Diouf,1 to 3
AGRI,099,Beginnings,90037,A,L,M,999,113,15:35,17:30,M       ,ROWELL,103,Patterson ,1
AGRI,099,Beginnings,90039,B,L,M,999,80,15:35,17:30, T      ,ROWELL,103,Patterson ,1
AGRI,125,Teaching Assistant Development,90040,A,L,M,999,23,17:00,18:30,   R    ,LAFAYE,L210,Patterson ,3  
AGRI,195,Internship,90042,A,I,M,999,9,TBA,,       ,,,Foss,1 to 12
AH,095,Race & Culture,91013,A,L,M,20,18,07:45,09:15, T  R    ,WATERM,400,Wadley-Bai,1
AH,095,Race & Culture,91014,B,L,M,20,18,15:30,18:30, T      ,LAFAYE,L300,Allen,1
