 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
BOT,295,Aqua Bot. of L. Champlain Bas.,60410,BU1,L,C,20,6,08:00,17:00,M T W R F   ,,,Hoffmann,3
BOT,391,Master's Thesis Research,60651,A,T,M,10,0,TBA,,       ,,,Staff,1 to 10
BOT,491,Doctoral Dissertation Research,60652,A,T,M,10,0,TBA,,       ,,,Staff,1 to 15
BSAD,017,Business Law,60084,OL1,L,C,30,14,TBA,,       ,,,Kasper,3  
BSAD,060,Financial Accounting,60087,Z1,L,C,30,8,09:00,11:00,M T W R F   ,LAFAYE,L108,Dempsey,3  
BSAD,061,Managerial Accounting,60100,Z1,L,C,30,17,09:00,11:00,M T  R F   ,KALKIN,004,Woodman,3  
BSAD,120,Prin Mgmt & Org Behavior,60335,Z1,L,C,30,19,13:30,17:30, T  R    ,KALKIN,325,Viets,3
BSAD,141,Mgmt Information Systems,60104,Z1,L,C,20,14,13:00,16:30,M  W R    ,VOTEY,105,Kraushaar,3  
BSAD,150,Marketing Management,60107,Z1,L,C,20,14,08:30,12:30,M T W R F   ,KALKIN,001,Noordewier,3  
BSAD,173,Production&Operations Analysis,60108,Z1,L,C,40,18,17:30,21:15, T  R    ,KALKIN,004,McDowell,3  
BSAD,180,Managerial Finance,60121,Z1,L,C,35,29,12:30,14:30,M T W R F   ,KALKIN,004,Dempsey,3  
BSAD,191,Business Policy,60122,Z1,L,C,20,12,08:00,12:00,M T W R F   ,KALKIN,004,Vanden Ber,3
BSAD,195,Int'l Exchange Study Group,60623,KOR,L,C,6,3,TBA,,       ,,,Dempsey,3
BSAD,195,Business Savvy,60337,Z1,L,C,48,22,14:45,17:45,  W     ,KALKIN,110,Viets,6
BSAD,266,Advanced Accounting,60540,Z1,L,C,6,4,TBA,,       ,,,Hughes,3  
BSAD,295,Chng Labor Mkts-Aging & Work,60338,Z1,L,C,15,5,08:00,12:00,M T W R F   ,KALKIN,300,McIntosh,3
BSAD,295,Issues in Int'l HR Management,60339,Z2,L,C,30,9,18:30,21:30,M T  R    ,KALKIN,325,Viets,3
BSAD,295,Sustainable Business,60340,Z3,L,C,30,15,08:00,17:00,M T W R F   ,VOTEY,209,Viets,3
BSAD,395,Business Analysis & Consulting,60551,Z1,L,C,20,13,17:30,21:15,M  W     ,KALKIN,322,Hughes,3
CDAE,035,Des Stdy Sklls:Weldng/Metl Fab,60214,Z1,L,C,10,8,16:00,19:45,M  W     ,AG ENG,,Hathaway,3
CDAE,091,Introduction to Watercolor,60585,Z1,L,C,12,2,13:00,16:30, T W R    ,RT THR,210,Thaler,3
CDAE,091,Beginning Drawing/Non-Art Majr,60586,Z2,L,C,12,0,17:30,21:00, T W R    ,RT THR,210,Thaler,3
CDAE,095,Home/Design Build,60697,WA1,L,C,4,3,TBA,,M T W R F S U ,,,Ringel,3
CDAE,095,Biofuels,60727,WA2,L,C,5,1,TBA,,  W R F   ,,,Falk,1
CDAE,095,Solar Design,60729,WA3,L,C,5,1,TBA,,     S U ,,,Dier III,1
CDAE,095,Home/Design Build,60733,WA4,L,C,3,0,TBA,,M T W R F S U ,,,Staff,3
CDAE,127,Consumer Markets&Public Policy,60073,OL1,L,C,25,16,TBA,,       ,,,Ashman,3  
CDAE,157,Consumer Law and Policy,60075,OL1,L,C,25,15,TBA,,       ,,,Ashman,3  
CDAE,159,Consumer Assistance Program,60082,Z1,L,C,12,0,08:00,16:30,M T W R F   ,MORRIL,206,Wagner,3
CDAE,166,Intro A&R Entrepreneurship,60041,Z1,L,C,20,8,09:00,14:00,M T W R    ,ROWELL,103,Liang,3  
CDAE,195,SL:Coff:Crop/Cult/Comm&Conserv,60463,CQ1,L,C,16,5,TBA,,       ,,,Horn,3
CDAE,195,Community Design/Build,60698,WA1,L,C,4,1,TBA,,M T W R F S U ,,,Badanes,3
CDAE,195,Pub. Relations for NonProfits,60160,Z2,L,C,20,4,10:00,15:40,M T W R    ,LAFAYE,L308,McCorkinda,3
CDAE,195,Networking for Success,60175,Z3,L,C,20,3,11:30,16:00,M T W R F   ,LAFAYE,L108,Gregory,3
CDAE,195,Visual Design & Communication,60215,Z5,L,C,20,2,09:00,11:30, T W R    ,WATERM,113T,Petrillo,3
CDAE,195,Applied Media Production,60509,Z8,L,C,10,1,16:00,20:00,  W     ,,,Grayson,3
CDAE,195,College Media Internship,60611,Z9,L,C,15,2,TBA,,       ,,,Evans,0 to 12
CDAE,196,Field Experience/Practicum,60105,Z1,I,C,25,4,08:00,17:00,M T W R F   ,,,Ferreira,1 to 15
CDAE,295,SL:Cafe(en)Tacuba  El Salvador,60451,EL1,L,C,12,1,TBA,,M T W R F S U ,,,Mendez,3
CDAE,295,Public Relation for NonProfits,60163,Z2,L,C,20,1,10:00,15:40,M T W R    ,LAFAYE,L308,McCorkinda,3
CDAE,295,Networking for Success,60178,Z3,L,C,20,1,11:30,16:00,M T W R F   ,LAFAYE,L108,Gregory,3
CDAE,296,Field Experience/Practicum,60106,Z1,I,C,25,17,08:00,17:00,M T W R F   ,,,Ferreira,1 to 15
CE,295,Watershed Field Camp,60534,Z1,L,C,9,3,08:00,18:00,M T W R F   ,,,Bierman,3
CE,391,Master Thesis Rsch,60640,A,T,M,10,0,TBA,,       ,,,Staff,1 to 12
CE,491,Doctoral Dissertation Research,60641,A,T,M,10,5,TBA,,       ,,,Staff,1 to 18
CHEM,031,Introductory Chemistry,60216,Z1,L,C,50,39,13:00,16:00,M T W  F   ,,,Sharp,4
CHEM,032,Introductory Chemistry,60217,Z1,L,C,60,41,13:00,16:00,M T W  F   ,,,Sharp,4
CHEM,141,Organic Chemistry,60231,Z1,L,C,80,46,13:00,16:00,M T W  F   ,,,Horn,4
CHEM,142,Organic Chemistry,60232,Z1,L,C,80,33,13:00,16:00,M T W  F   ,,,Horn,4
CLBI,391,Master's Thesis Research,60578,A,T,M,5,0,TBA,,       ,,,Thali,1 to 12
CLBI,395,Adv Seminars in Adaptive Immun,60580,Z1,L,C,15,11,15:00,17:00,M   R    ,HSRF,300,Rincon,3
CLBI,491,Doctoral Dissertation Research,60579,A,T,M,60,13,TBA,,       ,,,Thali,1 to 12
CMSI,001,American Sign Language I,60158,Z1,L,C,16,3,13:00,15:30, T W R    ,ROWELL,102,Bearman,3
CMSI,001,American Sign Language I,60162,Z3,L,C,16,13,13:00,15:30, T W R    ,VOTEY,220,Bearman,3
CMSI,001,American Sign Language I,60168,Z4,L,C,16,4,16:30,19:00, T W R    ,VOTEY,220,Bearman,3
CMSI,020,Intro to Disordered Comm,60152,BE1,L,C,20,10,09:00,17:00,M T W R F   ,,,Short,3  
CMSI,090,Phonetics,60475,BE1,L,C,25,12,09:00,13:00,M T W R F   ,,,Short,3  
CMSI,164,Structure of English Language,60156,OL1,L,C,20,7,TBA,,       ,,,Roberts,3  
CMSI,164,Structure of English Language,60166,OL2,L,C,20,17,TBA,,       ,,,Roberts,3  
CMSI,195,Certifd Deaf Intrp Prep Crse,60577,Z1,L,C,16,6,09:00,17:00,M T W R F   ,ANGELL,B104,Thibodeau,3
CMSI,271,Introduction to Audiology,60479,Z1,L,C,24,6,14:00,16:30,M T W R F   ,,,Adams,3  
CMSI,291,Clinical Study,60455,Z1,C,C,25,13,TBA,,       ,,,Mulligan,1 to 2
CMSI,295,Summer Autism Institute,60180,SB1,L,C,50,26,08:30,17:30,M T W R F   ,,,Prelock,3
CMSI,295,Updates for Speech Lang Pathol,60182,Z2,L,C,25,13,08:00,16:30,M T W R F   ,POMERO,304,Isenberg,3
CMSI,295,Dev Effective Comm Displays,60185,Z3,L,C,25,7,09:00,16:00, T W     ,POMERO,304,Favro,1
CMSI,295,Partner Strategies to Incr Com,60189,Z4,L,C,25,7,09:00,16:00,   R F   ,POMERO,304,Favro,1
CMSI,295,Advanced Special Topics in ASD,60716,Z6,L,C,1,1,TBA,,       ,POMERO,403,Prelock,1
CS,008,Introduction: WWW Design (2-2),60014,Z1,L,C,20,8,09:00,11:00,M T W R    ,VOTEY,207,Erickson,3
CS,014,Visual Basic Programming,60477,OL1,L,C,15,5,TBA,,       ,,,Erickson,3
CS,021,Computer Programming I,60460,Z1,L,C,15,4,09:00,12:00,M T W R F   ,PERKIN,101,Redmond,4
CS,195,Computer Conver: Info&Society,60678,Z1,L,C,3,3,TBA,,       ,,,Lee,3
CS,391,Master's Thesis Research,60653,A,T,M,10,0,TBA,,       ,,,Staff,1 to 18
CS,392,Master's Project,60693,Z1,T,C,1,1,TBA,,       ,,,Eppstein,1 to 6
CS,491,Doctoral Dissertation Research,60654,A,T,M,10,2,TBA,,       ,,,Staff,1 to 18
EC,011,Principles of Macroeconomics,60221,Z1,L,C,25,11,09:00,11:00,M T W R    ,LAFAYE,L311,Solnick,3  
EC,011,Principles of Macroeconomics,60222,Z2,L,C,25,7,09:00,13:00,M T W R F   ,LAFAYE,L411,Brooks,3  
EC,012,Principles of Microeconomics,60219,Z1,L,C,25,10,11:30,15:30,M T W R F   ,LAFAYE,L311,Solnick,3  
EC,012,Principles of Microeconomics,60223,Z2,L,C,20,11,13:15,17:15, T  R    ,NCOMPX,034F,Rizvi,3  
EC,297,Macro & Micro Applications,60719,Z1,L,C,1,1,TBA,,       ,,,Gedeon,1
ECSP,295,IS:Asses Early Chldhd Sp Educ,60708,SW1,L,C,5,3,TBA,,       ,,,Desmarais,3
ECSP,295,Lab Experience in Education,60725,SW2,L,C,4,0,TBA,,       ,,,Fonseca,1 to 6
ECSP,295,Early Intervention,60710,WT1,L,C,25,25,08:30,16:00,    F S  ,,,Sullivan,3
ECSP,382,Teaching Internship,60702,SW1,I,C,4,0,TBA,,       ,,,Fonseca,3 to 8
ECSP,386,Intern:Mgmt Lrng Env for Hdcpd,60630,Z1,L,C,5,1,TBA,,       ,,,Goldhaber,1 to 6
EDCO,363,Counseling Practicum,60252,Z1,I,C,10,0,08:00,13:00, T      ,MANN,108C,Geroski,1  
EDCO,377,Diversity Issues in Counseling,60246,Z1,L,C,16,16,15:30,19:30,M T W R F   ,MANN,102C,Nichols,3  
EDCO,381,Counsel/Career&Lifestyle Dev,60218,Z1,L,C,15,8,15:00,19:30,M T W R F   ,MANN,211,Mejia,3  
EDCO,384,Intern:Mental Hlth Counseling,60253,Z1,I,C,10,10,08:00,13:00, T      ,MANN,,Geroski,1 to 12
EDCO,394,CrisisInterv/AssesDe-esc&Debri,60457,A1,L,C,20,4,09:00,16:00,M T      ,MANN,102C,Stevens,1
EDCO,394,Crisis Response Counseling,60531,A2,L,C,24,3,09:00,16:00,  W R F   ,MANN,102C,Fry,1
EDCO,394,Coming of Age in Samoa,60430,SM1,L,C,12,10,TBA,,       ,,,Osgood,3
EDCO,394,Research Methods in Counseling,60243,Z1,L,C,15,15,08:30,13:00,M T W R F   ,WATERM,426,Wartinger,3
EDCO,394,Grief Coun w/Child&Adolescents,60245,Z2,L,C,15,13,08:30,16:00,M T      ,OMANEX,A303,Wartinger,1
EDCO,394,Addictions Counseling,60247,Z3,L,C,20,9,13:00,17:00,M T W R F   ,MANN,211,Pickering,3
EDCO,394,Con Res in a School Setting,60249,Z4,L,C,15,10,08:30,16:00,  W R    ,OMANEX,A303,Wartinger,1
EDCO,394,Under&Treat Self-Inju Behavior,60251,Z5,L,C,15,12,08:30,16:00,    F S  ,LAFAYE,L308,Thompson,1
EDCO,394,Motivational Interviewing,60254,Z6,L,C,20,17,08:30,16:00,M T      ,MANN,211,Pickering,1
EDCO,394,Cog Beh Ther:Theo&App in Th Se,60255,Z7,L,C,20,10,08:30,16:00,  W R    ,MANN,211,McDowell,1
EDCO,394,Couples Counseling,60363,Z8,L,C,15,0,08:30,16:00,M T      ,,,,1
EDEC,189,Early Childhood Practices,60590,Z2,I,C,7,8,07:00,18:00,M T W R F   ,L/L CM,,Staff,12
EDEC,295,Early Childhood Practicum,60701,SW1,L,C,4,3,TBA,,       ,,,Fonseca,1 to 6
EDEC,295,Early Chldhd Env Math Curric,60704,SW2,L,C,4,3,TBA,,       ,,,Fonseca,3
EDEC,295,Early Chldhd Field Practicum,60703,SW3,L,C,4,0,TBA,,       ,,,Fonseca,1 to 6
EDEL,197,Readings & Research,60685,Z1,L,C,5,2,TBA,,       ,,,Rathbone,1 to 4
EDFC,296,Fam. & Sch.: Mutual Impact,60165,Z1,L,C,20,10,09:00,16:00,M T W R F   ,LAFAYE,L308,Krehbiel,3
EDFC,296,FCS Readings,60691,Z2,L,C,10,1,TBA,,       ,,,Krehbiel,3
EDFS,206,Comparative Education,60309,Z1,L,C,15,11,08:30,12:15,M T W R F   ,LAFAYE,L311,Shiman,3  
EDFS,209,Intro to Research Methods,60414,Z1,L,C,15,9,09:00,13:00,M T W R F   ,LAFAYE,L202,Bass,3  
EDFS,322,Chall Multicultrsm/Ed&Soc Inst,60265,Z1,L,C,15,6,09:15,12:00,M T W R    ,WATERM,427,Smith,3  
EDFS,380,Intro to Curriculum Studies,60226,Z1,L,C,15,14,08:30,13:00,M T W R F   ,OMANEX,A303,Kesson,3  
EDHE,200,Human Sex Ed Summer Institute,60668,GI1,L,C,10,0,TBA,,    F   ,,,VanKleeck,2
EDHE,220,Tools for Managing Stress,60030,Z1,L,C,30,5,08:00,12:00,M T W R F   ,LAFAYE,L403,Ibragic-Bu,3  
EDHI,363,Controversies of the Academy,60612,Z1,L,C,20,11,10:00,14:00,M T W R F   ,MANN,211,Hunter,3  
EDHI,391,Master's Thesis Research,60655,A,T,M,10,0,TBA,,       ,,,Staff,1 to 6
EDHI,397,Problems in Education,60626,Z1,L,C,10,1,10:00,13:00, T      ,MANN,205A,Hunter,1 to 6
EDHI,491,Doctoral Dissertation Research,60627,A,T,M,15,0,TBA,,       ,MANN,205A,Hunter,1 to 12
EDLI,200,Child Yng Ad Lit for Sch Li,60045,Z1,L,C,20,19,16:30,19:00,M  W     ,,,Tkach,3
EDLP,266,Educational Finance,60535,Z1,L,C,20,15,08:00,12:30,M T W R F   ,LAFAYE,L302,Waterman,3
EDLP,268,Educational Law,60293,Z1,L,C,40,35,08:00,12:00,     S  ,KALKIN,002,Reedy,3
EDLP,280,Schl Business Mgmt,60496,BL1,L,C,25,10,TBA,,M T W R F   ,,,Proulx,3  
EDLP,335,Staff Evaluation & Development,60312,Z1,L,C,20,15,08:00,12:30,M T W R F   ,ROWELL,115,Meyer,3  
EDLP,380,Adv Sem in Educ Finance & Law,60596,LY1,L,C,12,8,08:00,12:30,M T W R F   ,,,Mathis,0 to 3
EDLP,380,Professional Problems in Educ,60700,WD,L,C,1,1,08:00,12:30,       ,,,,0 to 3
EDLP,380,Framwrk for Understand Poverty,60225,Z1,L,C,15,9,17:30,21:15,M   R    ,LAFAYE,L311,Jewiss,0 to 3
EDLP,380,Crash  Bang  Boom,60292,Z2,L,C,15,9,16:30,20:30,M T W R F   ,OLDMIL,523,Killeen,0 to 3
EDLP,380,Leadership & Prsnl Narrative,60458,Z3,L,C,12,10,08:00,13:00,M T W R F   ,LAFAYE,L307,Margolis,0 to 3
EDLP,391,Master's Thesis Research,60656,A,T,M,10,0,TBA,,       ,,,Staff,1 to 12
EDLP,397,Problems in Education,60600,NK1,L,C,14,4,TBA,,       ,,,Aiken,1 to 6
EDLP,397,Problems in Education,60324,Z1,L,C,15,7,TBA,,       ,,,Hasazi,1 to 6
EDLP,491,Doctoral Dissertation Research,60323,Z1,T,M,20,12,TBA,,       ,,,Hasazi,1 to 12
EDLT,200,Fresh Look at Writing,60723,ES1,L,C,25,12,15:30,19:00,  W     ,,,Thompson,3
EDLT,200,Intro Word Study:Theory Assess,60526,GA1,L,C,25,15,08:30,17:00,M T W R F   ,,,Nally,3
EDLT,200,Dev Lit Through Digital Story,60046,Z1,L,C,20,4,10:00,16:00,       ,,,Lathem,3
EDLT,200,Fresh Look at Writing,60262,Z2,L,C,20,14,08:30,12:00,M       ,WATERM,539,Thompson,3
EDLT,200,Strgth Inst Prac & Studnt Perf,60388,Z3,L,C,300,37,08:30,15:30,M T W     ,,,Thompson,1
EDLT,376,Clin/Tut Appr for Lit Intrvntn,60387,WN1,L,C,15,8,08:00,14:00,M T W R F   ,,,Mekkelsen,3 to 6
EDML,200,Mid Grd Sch Tchr Leadership,60382,CN1,L,C,150,0,08:00,21:00,M T W R    ,,,Bishop,3
EDML,200,Nature & Needs of Early Adoles,60385,CN2,L,C,150,5,08:00,21:00,M T W R    ,,,Bishop,3
EDML,200,Embedded Lit in Middle Grades,60383,CN3,L,C,150,3,08:00,21:00,M T W R    ,,,Reyes,3
EDML,207,Adoles Lrng&Beh&Cog Perspect,60398,Z1,L,C,25,9,08:30,16:30,M T W R F   ,WATERM,426,Bishop,3  
EDML,260,Teaching Young Adolescents,60384,CN1,L,C,150,12,08:00,21:00,M T W R    ,,,Bishop,3
EDML,270,Middle School Org & Pedagogy,60380,CN1,L,C,150,16,08:00,21:00,M T W R    ,,,Bishop,3
EDML,270,Middle School Org & Pedagogy,60044,Z1,L,C,25,10,09:00,13:30,M T W R F   ,WATERM,426,Allen-Mall,3
EDML,295,Lab Experience in Education,60722,Z1,L,C,1,1,TBA,,       ,,,Reyes,1
EDPE,023,Amer Red Cross Emergency Resp,60005,Z1,L,C,20,3,18:00,21:00,M T W R F   ,PATGYM,117,Reinhardt,3  
EDPE,167,Exercise Physiology,60008,Z1,L,C,20,6,08:30,12:00,M T W R F   ,PATGYM,118,Connolly,4
EDPE,173,Practicum in Field Experience,60401,Z1,I,C,10,1,TBA,,       ,,,Connolly,1 to 4
EDPE,173,Women's Fitness Institute,60550,Z2,L,C,30,11,08:00,20:00,M T W R F   ,,,Connolly,3
EDPE,197,Readings & Research,60581,Z1,D,C,10,5,TBA,,       ,,,Connolly,1 to 4
EDPE,295,Lab Experience in Education,60582,Z1,I,C,10,3,TBA,,       ,,,Connolly,1 to 12
EDPE,391,Master's Thesis Research,60584,A,T,M,10,1,TBA,,       ,PATGYM,118,Connolly,1 to 12
EDSC,207,Adolscnt Dev:Ed/Psy Perspec,60404,Z1,L,C,15,12,08:30,16:00,M T W R F   ,WATERM,413,Prue,3  
EDSC,295,Step Back&Take Stock:Dif Mo De,60692,CO1,L,C,50,19,15:00,16:30,    F S  ,,,Salembier,3
EDSP,200,Special Education Law,60431,Z1,L,C,16,7,08:00,12:30,M T W R F   ,LAFAYE,L307,Blackwood,3
EDSP,217,Instr Indiv/Significant Disab,60594,Z1,L,C,20,11,08:30,16:30, T W R F   ,PERKIN,107,Iverson,3  
EDSP,224,Meeting Inst Needs/All Stdnts,60709,BA1,L,C,20,10,08:30,13:30, T W R    ,,,Saunders,3  
EDSP,295,The Courage to Learn,60389,KL1,L,C,150,63,07:45,17:00,M T W R    ,,,Hamilton,3
EDSP,295,Life Space Crisis Intervention,60705,SN1,L,C,25,1,08:00,17:00,M T W R F   ,,,Hamilton,3
EDSP,295,Lab Exp in Int Spec Ed:1 yr Pr,60592,SW1,L,C,50,2,TBA,,       ,,,Iverson,1
EDSP,296,Woodcock Johnson III,60311,Z1,L,C,18,11,08:00,15:30,M T W R F   ,ALLEN,,Reid,3
EDSP,298,Lab Exp in Int Spec Ed:2 yr Pr,60595,SW1,I,C,50,4,TBA,,       ,,,Iverson,1
EDSP,301,Hst of Serv/Hndicapped Individ,60597,BA1,L,C,20,14,08:30,16:30,  W     ,,,Rocray,3
EDSP,305,Res Dev&Coll:Fam/Sch/Com/Agncy,60669,K2,I,C,25,2,07:30,17:30,M T W R   U ,,,Suter,3  
EDSP,305,Res Dev&Coll:Fam/Sch/Com/Agncy,60667,KL1,I,C,25,12,07:30,17:30,M T W R   U ,,,Suter,3  
EDSP,397,Problems in Education,60610,Z1,L,C,10,1,TBA,,       ,,,Williams,1 to 6
EDSS,011,Race and Culture,60419,Z1,L,C,14,6,13:30,16:30, T      ,WATERM,400,Johnson, I,1  
EDSS,200,Dev Lit Through Digital Story,60047,A1,L,C,20,8,10:00,16:00,       ,,,Lathem,3
EDSS,200,Adv Educ Techn for Teachers,60325,A3,L,C,20,3,09:00,12:00,M T W R F   ,WATERM,113T,Reynolds,3
