 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
ANPS,020,Ugr Hum Anatomy & Physiology,10120,F1,B,M,0,32,14:00,16:50,   R    ,ROWELL,111,Szilva,0
ANPS,020,Ugr Hum Anatomy & Physiology,10121,G1,B,M,0,11,18:30,21:20,   R    ,ROWELL,111,Szilva,0
ANPS,020,Ugr Hum Anatomy & Physiology,10126,H1,B,M,0,11,09:05,11:55,    F   ,ROWELL,111,Szilva,0
ANTH,021,Human Cultures,11572,A,L,M,50,50,14:00,15:15, T  R    ,WILLMS,403,Staff,3  
ANTH,021,Human Cultures,11576,B,L,M,180,152,11:15,12:05,M  W  F   ,WILLMS,301,Shea,3  
ANTH,021,Human Cultures,10056,Z1,L,C,50,27,18:00,21:00,  W     ,WILLMS,403,deBurlo,3  
ANTH,024,Prehistoric Archaeology,11577,A,L,M,50,51,14:30,15:20,M  W  F   ,WILLMS,403,Blom,3  
ANTH,024,Prehistoric Archaeology,10057,Z1,L,C,30,29,18:00,21:00,M       ,WILLMS,403,Hannahs,3  
ANTH,026,Physical Anthropology,11579,A,L,M,50,55,10:10,11:00,M  W  F   ,WILLMS,403,Blom,3  
ANTH,095,Culture Comm&Ed Oaxaca Mexico,12588,MX1,L,C,1,1,TBA,,M T W R F S U ,,,Teran,3
ANTH,096,TAP: Visions of Africa,11581,A,L,M,20,19,15:30,18:30,   R    ,WILLMS,511,Gordon,3
ANTH,128,Linguistic Anthropology,11582,A,L,M,30,31,15:30,16:45, T  R    ,WILLMS,403,Staff,3  
ANTH,160,North American Indians,11585,A,L,M,50,47,09:05,09:55,M  W  F   ,WILLMS,403,Haviland,3  
ANTH,164,Indians of Northeast:Vermont,11587,A,L,M,50,15,08:00,08:50,M  W  F   ,WILLMS,403,Haviland,3  
ANTH,164,Indians of Northeast:Vermont,10100,Z1,L,C,50,17,18:00,21:00,   R    ,WILLMS,403,Nepton,3  
ANTH,187,Race and Ethnicity,11588,A,L,M,50,36,13:25,14:15,M  W  F   ,WILLMS,403,Shea,3  
ANTH,188,Historical Archaeology,11589,A,L,M,50,40,09:30,10:45, T  R    ,WILLMS,403,Petersen,3  
ANTH,195,Culture Cmmty&Educ Oaxaca Mex,10097,MX1,L,C,20,4,TBA,,M T W R F S U ,,,Teran,3
ANTH,196,Hunter-gatherer Cultures,11590,A,L,M,50,54,12:30,13:45, T  R    ,WILLMS,403,Petersen,3
ANTH,198,Readings & Research,11591,A,T,M,999,5,TBA,,       ,,,Staff,1 to 12
ANTH,198,Readings/Rsrch Bioanthropology,12675,B,T,M,10,4,TBA,,       ,,,Blom,1 to 12
ANTH,201,Practicum & Internship,11592,A,I,M,999,1,TBA,,       ,,,Staff,1 to 12
ANTH,228,Social Organization,11594,A,L,M,30,28,11:00,12:15, T  R    ,WILLMS,403,Lewin,3  
ANTH,283,Colonialism,11595,A,L,M,50,18,08:00,09:15, T  R    ,WILLMS,403,Gordon,3  
ANTH,295,Senior Seminar,11596,A,L,M,15,13,15:35,17:35,  W     ,WILLMS,511,Shea,3
ANTH,295,Culture Commty&Ed:Oaxaca Mex,10046,MX1,L,C,20,4,TBA,,M T W R F S U ,,,Teran,1 to 6
ANTH,298,Advanced Readings & Research,11597,A,T,M,999,2,TBA,,       ,,,Staff,1 to 3
ART,001,Drawing,10853,A,O,M,0,19,08:00,09:50,M  W     ,WILLMS,416,Campbell,3  
ART,001,Drawing,10855,B,O,M,0,24,10:10,12:00,M  W     ,WILLMS,416,McIntyre,3  
ART,001,Drawing,10856,C,O,M,0,27,13:25,15:15,M  W     ,WILLMS,416,Owen,3  
ART,001,Drawing,10860,D,O,M,0,14,08:00,09:50, T  R    ,WILLMS,416,Owre,3  
ART,001,Drawing,10863,E,O,M,0,24,17:00,20:50, T      ,WILLMS,416,McDevitt,3  
ART,001,Drawing,10859,F,O,M,0,16,13:25,17:15,    F   ,WILLMS,416,McDevitt,3  
ART,001,Drawing,10335,Z1,O,C,26,29,18:00,20:50,  W     ,WILLMS,416,Owre,3  
ART,002,Two-Dimensional Studies,10865,A,O,M,0,22,10:10,12:00,M  W     ,WILLMS,305,Campbell,3  
ART,002,Two-Dimensional Studies,10868,B,O,M,0,24,13:25,15:15,M  W     ,WILLMS,305,Davis,3  
ART,002,Two-Dimensional Studies,10870,C,O,M,0,12,08:00,09:50, T  R    ,WILLMS,305,Dye,3  
ART,002,Two-Dimensional Studies,10873,D,O,M,0,16,11:00,12:50, T  R    ,WILLMS,305,Dye,3  
ART,002,Two-Dimensional Studies,10874,E,O,M,0,20,14:00,15:50, T  R    ,WILLMS,305,Dye,3  
ART,002,Two-Dimensional Studies,10877,F,O,M,0,10,09:05,12:55,    F   ,WILLMS,305,McDevitt,3  
ART,003,Three-Dimensional Studies,10880,A,O,M,13,15,10:10,12:00,M  W     ,WILLMS,207,Fry,3  
ART,003,Three-Dimensional Studies,10881,B,O,M,13,14,13:25,15:15,M  W     ,WILLMS,207,Fry,3  
ART,003,Three-Dimensional Studies,10883,C,O,M,13,17,12:30,14:20, T  R    ,WILLMS,207,Schneider,3  
ART,003,Three-Dimensional Studies,10336,Z1,O,C,15,16,17:00,19:50,  W     ,WILLMS,207,Fry,3  
ART,004,Intro to Film/Video Production,10885,A,O,M,18,19,10:10,12:00,  W  F   ,LAFAYE,L309,Ungerer,3  
ART,005,Western Art:Ancient - Medieval,10887,A,L,M,130,72,14:00,15:15, T  R    ,FLEMIN,101,Mierse,3  
ART,006,Western Art:Renaissance-Modern,10895,A,L,M,130,118,11:15,12:05,M  W  F   ,FLEMIN,101,Seyller,3  
ART,095,TAP: Introduction to Ceramics,10897,A,O,M,15,16,13:25,15:15,M  W     ,WILLMS,106,Carter,3
ART,095,Fundamentals of Lighting,10899,B,O,M,5,5,11:00,12:15, T  R    ,RT THR,110,Schenk,3
ART,113,Clay: Hand Building,10337,Z1,O,C,18,26,18:00,20:50, T      ,WILLMS,106,Carter,3  
ART,114,Clay: Wheel Throwing,10901,A,O,M,0,23,09:05,10:55,M  W     ,WILLMS,106,Carter,3  
ART,115,Intermediate Drawing,10902,A,O,M,0,19,09:05,12:55,    F   ,WILLMS,416,Campbell,3  
ART,115,Intermediate Drawing,12705,WD,O,C,999,1,09:05,12:55,       ,,,,3  
ART,115,Intermediate Drawing,10338,Z1,O,C,18,23,18:00,20:50,M       ,WILLMS,416,Campbell,3  
ART,121,Painting,10913,A,O,M,0,15,08:00,09:50,M  W     ,WILLMS,213,Davis,3  
ART,121,Painting,10914,B,O,M,0,18,10:10,12:00,M  W     ,WILLMS,213,Owen,3  
ART,121,Painting,10339,Z1,O,C,15,16,18:00,20:50,   R    ,WILLMS,213,Dye,3  
ART,132,Printmaking: Silkscreen,10916,A,O,M,0,14,11:00,12:50, T  R    ,WILLMS,309,Davison,3  
ART,133,Printmaking: Lithography,10917,A,O,M,0,12,10:10,12:00,M  W     ,WILLMS,309,Davison,3  
ART,137,Photography,10918,A,O,M,0,16,10:10,12:00,M  W     ,WILLMS,506,Brennan,3  
ART,137,Photography,10920,B,O,M,0,17,09:30,11:20, T  R    ,WILLMS,506,Higgins,3  
ART,137,Photography,10919,C,O,M,0,18,12:30,14:20, T  R    ,WILLMS,506,Higgins,3  
ART,141,Sculpture,10921,A,O,M,0,13,09:30,11:20, T  R    ,WILLMS,112,Schneider,3  
ART,144,Computer Art,10922,A,O,M,0,13,08:00,09:50, T  R    ,WATERM,113T,Marmor,3  
ART,144,Computer Art,10923,B,O,M,0,13,15:30,17:20, T  R    ,WATERM,113T,Marmor,3  
ART,145,Graphic Design,10924,A,O,M,0,11,08:00,09:50,M  W     ,WILLMS,305,McIntyre,3  
ART,145,Graphic Design,11063,Z1,O,C,15,18,16:40,19:30,  W     ,WILLMS,305,McIntyre,3  
ART,155,Medieval Art:Gothic Survey,12576,A,L,M,30,11,12:20,15:10,    F   ,WILLMS,402,Sanderson,3  
ART,161,Italian Renaissance Painting,10928,A,L,M,0,32,09:30,10:45, T  R    ,WILLMS,402,Fengler-St,3  
ART,179,Iss Cont Art:20th C Sculpture,10929,A,L,M,0,43,11:00,12:15, T  R    ,WILLMS,402,Lipke,3  
ART,190,Internship:Art History,10931,A,I,M,999,3,TBA,,       ,WILLMS,,Staff,3  
ART,191,Internship: Field Experience,10933,A,I,M,999,2,TBA,,       ,WILLMS,,Staff,3  
ART,195,Printmaking: Monoprint,10934,A,O,M,0,15,13:25,15:15,M  W     ,WILLMS,309,Davison,3
ART,195,Internal Combustion Engine,10937,B,O,M,18,18,14:00,15:50, T  R    ,WILLMS,416,Owre,3
ART,195,Painting:Watercolor,12710,WD,O,C,999,1,14:00,15:50,       ,,,,3
ART,195,Comp Art:Web Site Design,12743,WD2,B,C,999,1,14:00,15:50,       ,,,,3
ART,195,Comp Art:Web Site Design,10583,Z1,B,C,15,12,17:00,21:00,M       ,WATERM,113T,DeMarle-Po,3
ART,195,Painting:Watercolor,10590,Z2,O,C,15,16,18:00,20:50, T      ,WILLMS,213,Dye,3
ART,195,Know Pl:Paint Wrt&Ecol Persp,10620,Z3,O,C,6,2,17:00,20:00,   R    ,WILLMS,416,Davis,3
ART,197,Rdgs & Rsch:Tutorial in Studio,10941,A,T,M,999,5,TBA,,       ,WILLMS,,Staff,3  
ART,198,Readings & Research,10942,A,T,M,999,0,TBA,,       ,WILLMS,,Staff,3  
ART,215,Advanced Drawing,10949,A,O,M,0,15,11:00,12:50, T  R    ,WILLMS,416,Owre,3  
ART,237,Advanced Photography,10951,A,O,M,0,15,13:25,15:15,M  W     ,WILLMS,506,Higgins,3  
ART,241,Advanced Sculpture,10952,A,O,M,12,9,09:05,12:55,  W     ,WILLMS,112,Schneider,3  
ART,281,Advanced Studies in Studio Art,10953,A,T,M,999,12,TBA,,       ,WILLMS,,Staff,3  
ART,281,Advanced Studies in Studio Art,12752,B,O,M,1,1,TBA,,       ,,,Staff,3  
ART,282,Sem: Legacy of Winslow Homer,10955,A,L,M,15,13,12:20,15:10,  W     ,WILLMS,418,Lipke,3  
ART,285,Painting&Performance in India,10957,A,L,M,15,8,13:25,16:15,M       ,WILLMS,418,Seyller,3  
ART,295,Photo Draw&Text:Self Portrait,10958,A,B,M,10,13,15:35,19:25,M       ,WILLMS,305,Brennan,3  
ART,295,Work w/Culturally Div Sources,10960,B,O,M,0,24,15:35,17:25,M  W     ,WILLMS,402,Carter,3  
ART,295,Adv Painting:Human Figure,10964,C,O,M,0,17,12:30,16:20, T      ,WILLMS,213,Owen,3  
ART,295,Advanced Computer Art,10966,D,O,M,0,14,09:05,12:55,  W     ,WATERM,113T,Marmor,3  
ART,295,Adv Narrative Film Production,10968,E,O,M,13,9,13:25,15:15,  W  F   ,LAFAYE,L309,Ungerer,3  
ART,295,Work w/Culturally Div Sources,12727,WD,O,M,999,1,13:25,15:15,       ,,,,3  
ASCI,004,Dairy Cattle Judging,10740,A,L,M,25,13,13:00,16:00, T      ,MRC,,Gilmore,2  
ASCI,043,Fundamentals of Nutrition,10744,A,L,M,0,65,15:30,16:45, T  R    ,ML SCI,235,Carew,3  
ASCI,043,Fundamentals of Nutrition,10019,Z1,L,C,20,15,18:00,20:45,  W     ,ROWELL,118,Kinghorn,3  
ASCI,110,Principles of Animal Feeding,10745,A,L,M,66,57,09:30,10:45, T  R    ,LAFAYE,108,Knapp,4
ASCI,110,Principles of Animal Feeding,10747,A1,B,M,22,19,14:00,16:00, T      ,,,Knapp,0
ASCI,110,Principles of Animal Feeding,10749,B1,B,M,22,22,14:00,16:00,  W     ,,,Knapp,0
ASCI,110,Principles of Animal Feeding,10751,C1,B,M,22,16,14:00,16:00,   R    ,,,Knapp,0
ASCI,118,Appl Animal Health,10757,A,L,M,50,44,19:10,22:00, T      ,TERRIL,108,Levine,3
ASCI,118,Appl Animal Health,10011,Z1,L,C,10,6,19:10,22:10, T      ,TERRIL,108,Levine,3
ASCI,121,Equus,10762,A,L,M,8,8,15:00,17:00, T      ,MRC,,Davis,2 to 4
ASCI,122,Animals in Soc/Animal Welfare,10766,A,L,M,40,44,11:00,12:15, T  R    ,L/L CM,115,Rogers,3  
ASCI,134,CREAM,10767,A,L,M,18,15,18:30,20:30,M  W R    ,,,Gilmore,4  
ASCI,196,Field Experience,10770,A,I,M,999,12,TBA,,       ,,,Bramley,1 to 15
ASCI,198,Undergraduate Research,10771,A,L,M,999,4,TBA,,       ,,,Bramley,1 to 3
ASCI,205,Equine Reproduction&Management,12575,A,L,M,13,13,TBA,,       ,TERRIL,108,Davis,3  
ASCI,215,Physiology of Reproduction,10779,A,L,M,30,16,11:15,12:05,M  W  F   ,CARRIG,011,Casey,4
ASCI,215,Physiology of Reproduction,10780,A1,B,M,15,15,14:30,17:00,M       ,ML SCI,131,Casey,0
ASCI,215,Physiology of Reproduction,10781,B1,B,M,15,1,14:30,17:00, T      ,ML SCI,131,Casey,0
ASCI,281,Animal&Food Science Career Sem,10782,A,L,M,999,31,17:00,19:00, T      ,TERRIL,108,Pankey Jr.,1  
ASCI,282,Graduate Seminar,10783,A,L,M,999,5,13:00,14:00,    F   ,TERRIL,108,Casey,1
ASCI,298,Field Practicum,10786,A,I,M,999,2,TBA,,       ,,,Staff,0.5 to 1
ASCI,298,Livestock Medicine,10788,B,L,M,10,5,08:00,10:45, T  R    ,MRC,,Mischler,4
ASCI,298,Special Problems,10791,C,L,M,999,6,TBA,,       ,,,Staff,0.5 to 1
ASCI,298,Adv Topics in Zoos & Exotics,10794,D,L,M,12,14,09:30,10:45, T  R    ,HILLS,234,Tuerk,3
ASCI,298,Domestic Animal Behavior,10797,E,L,M,20,20,14:00,16:30,    F   ,TERRIL,108,Benton Jr.,3
ASCI,298,Dog Training & Behavior,10799,F,L,M,15,20,17:45,20:15,  W     ,ANGELL,B104,Shaw,3
ASCI,298,CREAM Advising,10802,G,T,M,999,2,TBA,,       ,,,Gilmore,0.5 to 1
ASCI,298,Teaching Assistant,12573,H,L,M,999,6,TBA,,       ,,,Bramley,0.5 to 1
ASCI,298,Sp Prob:Dairy Cattle Breeding,12640,I,L,M,999,3,09:05,12:05,  W     ,,,Staff,4
ASCI,391,Master's Thesis Research,12583,A,T,M,999,5,TBA,,       ,,,Staff,1 to 9
ASCI,392,Independent Literature Rsch,12574,A,I,M,999,0,TBA,,       ,,,Staff,1 to 6
ASCI,491,Doctoral Dissertation Research,12580,A,T,M,999,7,TBA,,       ,,,Staff,1 to 12
BIOC,192,Undergraduate Research,10144,A,B,M,999,0,TBA,,       ,,,Staff,1 to 4
BIOC,212,Biochemistry of Human Disease,10146,A,L,M,50,39,11:15,12:05,M  W  F   ,GIVN C,C443,Chiu,3  
BIOC,302,General Biochemistry,10147,A,L,M,50,27,16:00,18:00,  W     ,GIVN C,C443,Long,3  
BIOC,303,Biochemistry Lab,12635,A,B,M,999,3,13:25,17:00,M    F   ,ROWELL,111,Staff,1 to 4
BIOC,306,Medical Biochemistry,10149,A,L,M,999,0,TBA,,       ,,,Tracy,3  
BIOC,308,Special Topics,10151,A,B,M,999,0,TBA,,       ,,,Staff,3
BIOC,371,Physical Biochemistry,10153,A,L,M,999,8,TBA,, T  R    ,GIVN C,C443,Lyons,3  
BIOC,381,Seminar,10164,A,L,M,999,6,13:25,14:15,  W     ,GIVN C,C443,Mann,1  
BIOC,391,Master's Thesis Research,10166,A,T,M,999,0,TBA,,       ,,,Staff,1 to 12
BIOC,392,Independent Literature Rsch,10168,A,B,M,999,0,TBA,,       ,,,Staff,1 to 12
BIOC,491,Doctoral Dissertation Research,10169,A,T,M,999,6,TBA,,       ,,,Staff,1 to 12
BIOL,002,Principles of Biology,11322,A,L,M,240,224,11:15,12:05,M  W  F   ,ML SCI,235,Barrington,4
BIOL,002,Principles of Biology,11332,A1,B,M,20,18,08:00,10:45, T      ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11418,A10,B,M,20,18,15:30,18:15,   R    ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11425,A11,B,M,20,19,19:00,21:40,   R    ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11431,A12,B,M,20,19,12:20,15:20,    F   ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11350,A2,B,M,20,19,12:30,15:15, T      ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11371,A3,B,M,20,21,15:30,18:15, T      ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11376,A4,B,M,20,21,19:00,21:40, T      ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11384,A5,B,M,20,20,12:20,15:20,  W     ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11392,A6,B,M,20,21,15:35,18:35,  W     ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11402,A7,B,M,20,18,19:00,21:40,  W     ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11407,A8,B,M,20,9,08:00,10:45,   R    ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11412,A9,B,M,20,19,12:30,15:15,   R    ,ML SCI,Y114,Barrington,0
BIOL,002,Principles of Biology,11360,B,L,M,105,76,09:05,09:55,M  W  F   ,ML SCI,235,Barrington,4
BIOL,002,Principles of Biology,11341,B1,B,M,15,14,12:30,15:15, T      ,ML SCI,Y112,Barrington,0
BIOL,002,Principles of Biology,11366,B2,B,M,15,10,15:30,18:15, T      ,ML SCI,Y112,Barrington,0
BIOL,002,Principles of Biology,11374,B3,B,M,15,15,12:20,15:20,  W     ,ML SCI,Y112,Barrington,0
BIOL,002,Principles of Biology,11379,B4,B,M,15,8,15:35,18:35,  W     ,ML SCI,Y112,Barrington,0
BIOL,002,Principles of Biology,11387,B5,B,M,15,6,08:00,10:45,   R    ,ML SCI,Y112,Barrington,0
BIOL,002,Principles of Biology,11397,B6,B,M,15,15,12:30,15:15,   R    ,ML SCI,Y112,Barrington,0
BIOL,002,Principles of Biology,11405,B7,B,M,15,8,15:30,18:15,   R    ,ML SCI,Y112,Barrington,0
BIOL,002,Principles of Biology,10086,Z1,L,C,20,17,18:00,21:00,  W     ,ML SCI,107,Goodnight,4
BIOL,004,The Human Body,11441,A,L,M,125,125,10:10,11:00,M  W  F   ,ML SCI,235,Landesman,3  
BIOL,012,Exploring Biology,11458,A,L,M,45,41,09:05,09:55,M  W  F   ,ML SCI,105,Brody,4
BIOL,012,Exploring Biology,11465,A1,B,M,15,15,12:30,15:15, T      ,ML SCI,304,Brody,0
BIOL,012,Exploring Biology,11469,B,L,M,45,32,11:15,12:05,M  W  F   ,ML SCI,105,Brody,4
BIOL,012,Exploring Biology,11472,B1,B,M,15,14,12:20,15:20,  W     ,ML SCI,304,Brody,0
BIOL,012,Exploring Biology,11475,C1,B,M,15,4,12:20,15:20,    F   ,ML SCI,304,Brody,0
BIOL,012,Exploring Biology,11477,D1,B,M,15,15,15:30,18:15,   R    ,ML SCI,304,Brody,0
BIOL,012,Exploring Biology,11485,E1,B,M,15,14,15:30,18:15, T      ,ML SCI,304,Brody,0
BIOL,012,Exploring Biology,11489,F1,B,M,15,10,15:35,18:35,M       ,ML SCI,304,Brody,0
BIOL,095,Helix:Virus:Trigger Self-destr,11504,A,L,M,15,15,14:00,15:15, T      ,ML SCI,105,Huber,1
BIOL,095,Helix:Cancer Growth&Protection,11518,B,L,M,15,13,15:35,16:25,M       ,ROWELL,242,Huot,1
BIOL,095,Helix:Neuropharm:Bio Basis Beh,11541,D,L,M,15,4,09:30,10:45,   R    ,ML SCI,105,Lounsbury,1
BIOL,095,Helix:Basic Birds:Begin Ornith,12484,E,L,M,15,5,15:30,16:45, T      ,ML SCI,105,Buckley,1
BIOL,095,Zoogeography,11554,Z1,L,C,20,17,17:15,18:30, T  R    ,ML SCI,107,Decher,3
BIOL,096,TAP: Why We Get Sick,11530,A,L,M,10,0,08:00,08:50,M  W  F   ,ML SCI,105,Landesman,3
BIOL,096,TAP:Women's Issues,11533,B,L,M,30,30,11:00,12:15, T  R    ,ML SCI,105,Stevens,3
BIOL,101,Genetics,11543,A,L,M,132,121,09:30,10:45, T  R    ,ML SCI,235,VanHouten,3
BIOL,101,Genetics,11544,A1,D,M,22,23,11:15,12:05,M       ,ML SCI,107,VanHouten,0
BIOL,101,Genetics,11545,B1,D,M,22,22,12:20,13:10,M       ,ML SCI,105,VanHouten,0
BIOL,101,Genetics,11546,C1,D,M,22,21,13:25,14:15,M       ,ML SCI,107,VanHouten,0
BIOL,101,Genetics,11547,D1,D,M,22,16,19:00,19:50,M       ,ML SCI,105,VanHouten,0
BIOL,101,Genetics,11548,E1,D,M,22,23,12:30,13:45, T      ,ML SCI,107,VanHouten,0
BIOL,101,Genetics,11549,F1,D,M,22,15,19:00,19:50, T      ,ML SCI,107,VanHouten,0
BIOL,103,Cell Structure & Function,11550,A,L,M,96,95,17:15,18:30,M  W     ,ML SCI,235,Vigoreaux,4
BIOL,103,Cell Structure & Function,11752,A1,B,M,16,14,08:00,10:45, T      ,ML SCI,316,Vigoreaux,0
