 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
AGBI,195,Special Topics,90488,A,B,M,10,1,TBA,,       ,HILLS,,Staff,1 to 3
AGBI,195,Student Teaching Lab,90519,B,B,M,6,0,TBA,,       ,HILLS,128,Staff,1 to 3
AGBI,198,Undergraduate Research,90520,A,B,M,12,0,TBA,,       ,HILLS,,Vogelmann,1 to 3
AGBI,201,General Biochemistry,90523,A,L,M,120,91,11:15,12:05,M  W  F   ,TERRIL,108,Currier,3  
AGBI,202,General Biochemistry Lab,90533,A,B,M,14,9,13:25,16:25,M       ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,90534,B,B,M,14,12,08:00,10:45, T      ,HILLS,128,Yankel,1  
AGBI,202,General Biochemistry Lab,90536,C,B,M,14,14,13:10,16:00, T      ,HILLS,128,Yankel,1  
AGBI,202,General Biochemistry Lab,90539,D,B,M,14,11,13:25,16:25,  W     ,HILLS,128,Baribault,1  
AGBI,202,General Biochemistry Lab,90540,E,B,M,14,14,08:00,10:45,   R    ,HILLS,128,White,1  
AGBI,202,General Biochemistry Lab,90541,F,B,M,14,13,13:10,16:00,   R    ,HILLS,128,White,1  
AGBI,202,General Biochemistry Lab,90552,H,B,M,14,5,13:25,16:25,    F   ,HILLS,128,Baribault,1  
AGBI,295,Special Topics,90581,A,B,M,10,0,TBA,,       ,HILLS,,Staff,1 to 12
AGBI,301,Special Problems,90584,A,B,M,5,0,TBA,,       ,HILLS,,Staff,1 to 3
AGBI,391,Master's Thesis Research,90590,A,T,M,5,0,TBA,,       ,HILLS,,Staff,1 to 18
AGBI,491,Doctoral Dissertation Research,90609,A,T,M,5,0,TBA,,       ,HILLS,,Staff,1 to 12
AGRI,085,Computer Applications,90833,A,L,M,40,35,12:30,13:45,   R    ,HILLS,234,Leonard,3
AGRI,085,Computer Applications,90836,A01,B,M,20,19,14:00,16:00, T      ,MORRIL,005,Leonard,0
AGRI,085,Computer Applications,90839,A02,B,M,20,16,09:05,11:00,    F   ,MORRIL,005,Leonard,0
AGRI,125,Teaching Assistant Development,91095,A,L,M,25,16,17:00,18:30,   R    ,LAFAYE,L302,Patterson ,3  
AGRI,183,Communication Methods,90970,A,L,M,90,83,17:00,20:00,  W     ,LAFAYE,L207,Patterson ,0 or 3
AGRI,195,New Beginnings,91006,A,L,M,90,91,13:25,14:15,M       ,ROWELL,103,Patterson ,3
AGRI,195,New Beginnings,91022,B,L,M,90,78,12:30,13:45, T      ,AIKEN,104,Patterson ,3
AGRI,195,New Beginnings,91028,B01,B,M,20,20,14:30,16:30,M       ,WATERM,113Q,Patterson ,0
AGRI,195,New Beginnings,91037,B02,B,M,20,18,09:25,11:30, T      ,MORRIL,005,Patterson ,0
AGRI,195,New Beginnings,91040,B03,B,M,20,21,14:00,16:00, T      ,WATERM,113Q,Patterson ,0
AGRI,195,New Beginnings,91042,B04,B,M,20,20,09:05,11:00,  W     ,MORRIL,005,Patterson ,0
AGRI,195,New Beginnings,91044,B05,B,M,20,20,14:30,16:30,  W     ,WATERM,113Q,Patterson ,0
AGRI,195,New Beginnings,91047,B06,B,M,20,19,09:25,11:30,   R    ,WATERM,113Q,Patterson ,0
AGRI,195,New Beginnings,91048,B07,B,M,20,21,14:00,16:00,   R    ,MORRIL,005,Patterson ,0
AGRI,195,New Beginnings,91050,B08,B,M,20,10,09:05,11:00,    F   ,WATERM,113Q,Patterson ,0
AGRI,195,New Beginnings,91051,B09,B,M,20,20,14:30,16:30,    F   ,MORRIL,005,Patterson ,0
AGRI,195,New Beginnings Honors,91090,C,L,M,20,12,14:30,16:30,  W     ,MORRIL,005,Patterson ,3
AGRI,195,Special Topics,91093,D,L,M,20,0,TBA,,       ,,,Johnson,0 to 12
AIS,091,TAP: Intro to Russian Culture,90046,A,L,M,22,23,12:20,13:10,M  W  F   ,WATERM,455,Nalibow,3  
AIS,095,Glimpses of Chinese Culture,90047,A,L,M,30,33,19:30,20:20,  W     ,L/L CM,315,Yin,1
AIS,095,Africa House Seminar,90048,B,L,M,18,18,18:00,21:00, T      ,L/L-B,B102,Asiedu-Add,3
AIS,095,TAP:Canada:Northern Neighbor,92774,C,L,M,20,1,14:00,15:15, T  R    ,OMANEX,A304,Thompson,3
AIS,095,Survey of Modern Africa,92346,Z1,L,C,25,4,18:00,21:00, T      ,LAFAYE,L102,Diouf,3
AIS,297,Advanced Readings & Research,92755,A,T,M,10,0,TBA,,       ,,,Staff,1 to 6
ALAN,055,Racism and American Culture,90016,A,L,M,20,20,09:30,10:45, T  R    ,WATERM,413,Grinde Jr.,3  
ALAN,195,Native American History,90017,A,L,M,5,5,12:30,13:45, T  R    ,LAFAYE,L111,Grinde Jr.,3  
ALAN,195,History of Native Amer Thought,90020,B,L,M,5,6,15:30,16:45, T  R    ,LAFAYE,L102,Grinde Jr.,3  
ALAN,195,Afr Amer Hst:Colonial-Civ War,90024,C,L,M,5,3,14:30,15:20,M  W  F   ,LAFAYE,L100,Coleman,3  
ALAN,195,Black Popular Culture,90026,D,L,M,55,56,12:30,13:45, T  R    ,CC THR,I101,Gennari,3  
ALAN,277,Jazz in American Culture,90029,A,L,M,6,1,15:30,18:00, T      ,OMANEX,A303,Gennari,3  
ANNB,197,Undergrad Research,91609,A,T,M,6,0,TBA,,       ,,,Staff,3 or 6
ANNB,201,Human Gross Anatomy,91660,A,L,M,50,27,10:10,12:00,M  W  F   ,GIVN E,E401A,May,5
ANNB,261,Neurobiology,91668,A,L,M,25,0,12:20,13:10,M  W  F   ,ML SCI,105,Murakami,3  
ANNB,301,Medical Gross Anatomy,91672,A,L,M,97,1,13:00,16:00,M       ,GIVN E,E210,Szilva,6
ANNB,311,Medical Histology,91687,A,L,M,100,2,11:00,12:00,M       ,GIVN E,E210,Fiekers,3
ANNB,311,Medical Histology,91761,A01,B,M,50,1,13:00,17:00, T      ,GIVN E,E213,Fiekers,0
ANNB,311,Medical Histology,91769,A02,B,M,50,1,13:00,17:00,   R    ,GIVN E,E213,Fiekers,0
ANNB,320,Developmental Neurobiology,92734,A,L,M,999,6,TBA,,       ,,,Nishi,2
ANNB,381,Sem in Anatomy & Neurobiology,91783,A,L,M,999,4,TBA,,       ,,,Staff,1  
ANNB,391,Master's Thesis Research,91789,A,T,M,999,0,TBA,,       ,,,Staff,1 to 18
ANNB,395,Special Topics,91793,A,L,M,999,0,TBA,,       ,,,Staff,1 to 3
ANNB,491,Doctoral Dissertation Research,91796,A,T,M,999,4,TBA,,       ,,,,1 to 18
ANPS,019,Ugr Hum Anatomy & Physiology,91579,A,L,M,194,200,13:25,14:15,M  W  F   ,GIVN E,E131,Cornbrooks,4
ANPS,019,Ugr Hum Anatomy & Physiology,91590,A01,B,M,25,25,09:05,11:55,M       ,ROWELL,111,Cornbrooks,0
ANPS,019,Ugr Hum Anatomy & Physiology,91593,A02,B,M,25,25,14:00,16:50, T      ,ROWELL,111,Cornbrooks,0
